Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 05/22  01:00:00,246865004.6,0,0,42612446.78,0,8485200
 05/22  02:00:00,226517647.7,0,0,26256082.2,0,8485200
 05/22  03:00:00,218679003.6,0,0,20489816.39,0,8485200
 05/22  04:00:00,224186312.7,0,0,17534123.58,0,8485200
 05/22  05:00:00,228804199.1,0,0,16557318.44,0,59356205.53
 05/22  06:00:00,281135919.7,0,0,51665082.88,0,200674908.2
 05/22  07:00:00,274475055.4,0,0,20234126.12,0,250856383.2
 05/22  08:00:00,253423195.1,0,0,1475728.341,0,240384322.7
 05/22  09:00:00,288496627.3,0,0,47058415.85,0,229100020
 05/22  10:00:00,283521261.4,0,0,51335003.4,0,193315528.6
 05/22  11:00:00,330738545.6,0,0,95663645.49,0,153998546.6
 05/22  12:00:00,328525124.1,0,0,96000677.63,0,149197911.8
 05/22  13:00:00,417397795.5,0,0,187149959.3,0,118251366.7
 05/22  14:00:00,409060775.9,0,0,179989021.6,0,89232866.54
 05/22  15:00:00,415630571.2,0,0,177848971.2,0,117693902
 05/22  16:00:00,466577172.8,0,0,184850563.2,0,148965598.2
 05/22  17:00:00,427197997.3,0,0,100308284.3,0,170598480
 05/22  18:00:00,427516642.7,0,0,92811636.72,0,217413027.6
 05/22  19:00:00,358297809.2,0,0,38847296.55,0,197363272.3
 05/22  20:00:00,385371028.4,0,0,36499892.32,0,192627708.8
 05/22  21:00:00,321034692.8,0,0,379358.7141,0,154533617.2
 05/22  22:00:00,367876639.7,0,0,87946498.76,0,149414469.6
 05/22  23:00:00,332181255.9,0,0,89689111.6,0,86733467.28
 05/22  24:00:00,282230885.3,0,0,70035489.17,0,32527309.14
 05/23  01:00:00,258012231.1,0,0,53266556.06,0,8485200
 05/23  02:00:00,243768413.1,0,0,42904129.23,0,8485200
 05/23  03:00:00,236594080.2,0,0,37640138.72,0,8485200
 05/23  04:00:00,242733473.8,0,0,35367768.27,0,8485200
 05/23  05:00:00,238979828,0,0,35270229.68,0,59290786.34
 05/23  06:00:00,283062862.5,0,0,53411335.67,0,201011276.6
 05/23  07:00:00,266594920.9,0,0,16675546.08,0,244925626.1
 05/23  08:00:00,253152162.8,0,0,1021607.816,0,242589270.9
 05/23  09:00:00,241736368.9,0,0,1537660.418,0,231087337
 05/23  10:00:00,253418974.6,0,0,23360805.66,0,193721221.2
 05/23  11:00:00,271670815.6,0,0,39033580.97,0,153772506.4
 05/23  12:00:00,247890230.9,0,0,18761452.76,0,120969333.7
 05/23  13:00:00,225061590.2,0,0,1298499.299,0,123677483.7
 05/23  14:00:00,223367383.3,0,0,1323826.278,0,110936824.2
 05/23  15:00:00,232291072.7,0,0,1442760.978,0,117618833.6
 05/23  16:00:00,276212925.1,0,0,1469564.169,0,146802866.5
 05/23  17:00:00,322835274.4,0,0,848203.5123,0,161060883.1
 05/23  18:00:00,352272902.3,0,0,20803592.77,0,219824474.1
 05/23  19:00:00,317032088.5,0,0,296447.1506,0,207059034.1
 05/23  20:00:00,344035913,0,0,52109.77796,0,192095681.2
 05/23  21:00:00,411383269.6,0,0,87268190.6,0,153798521.9
 05/23  22:00:00,360083821.5,0,0,79628041.64,0,140123847.4
 05/23  23:00:00,308736415,0,0,66935440.22,0,68614683.6
 05/23  24:00:00,265334955,0,0,53528472.69,0,33289456.91
 05/24  01:00:00,250793234.1,0,0,46174492.87,0,8485200
 05/24  02:00:00,242419677.2,0,0,41401627.84,0,8485200
 05/24  03:00:00,234582251.7,0,0,35513162.73,0,8485200
 05/24  04:00:00,237237290.9,0,0,29862384.14,0,8485200
 05/24  05:00:00,238979659,0,0,35076046.05,0,58603237.32
 05/24  06:00:00,281304085.2,0,0,51365547.29,0,229724525.2
 05/24  07:00:00,320029586.5,0,0,64162424.06,0,245101060.3
 05/24  08:00:00,252578997.7,0,0,694197.9494,0,242081806.1
 05/24  09:00:00,241290247.8,0,0,1102842.748,0,199436901.4
 05/24  10:00:00,230374234.4,0,0,1440037.407,0,193203726.4
 05/24  11:00:00,232699167.3,0,0,1995672.588,0,154442489.7
 05/24  12:00:00,287918734.8,0,0,57025716.18,0,149303246.5
 05/24  13:00:00,334617194,0,0,105526583.3,0,118317494.7
 05/24  14:00:00,308094041.5,0,0,80749195.78,0,115958460.9
 05/24  15:00:00,309221649.4,0,0,73885864.42,0,114687182.5
 05/24  16:00:00,325272473.8,0,0,47179200.54,0,124073894.5
 05/24  17:00:00,376808389.5,0,0,52129493.86,0,188157732.7
 05/24  18:00:00,331719784.1,0,0,764129.2104,0,198828734.4
 05/24  19:00:00,317174426.4,0,0,424894.2896,0,197199656.9
 05/24  20:00:00,391395518.6,0,0,43096127.99,0,192342896.2
 05/24  21:00:00,468433542.5,0,0,141912519.3,0,154515501.6
 05/24  22:00:00,388385047,0,0,106689565.5,0,149324796.9
 05/24  23:00:00,328318706.4,0,0,85613756.02,0,86798883.45
 05/24  24:00:00,279091684.6,0,0,66707625.87,0,32556673.23
 05/25  01:00:00,260927027.6,0,0,55879674.28,0,8485200
 05/25  02:00:00,246070627.4,0,0,44904005.31,0,8485200
 05/25  03:00:00,240870391,0,0,41638670.73,0,8485200
 05/25  04:00:00,247908228,0,0,40102331.33,0,8485200
 05/25  05:00:00,246741411.5,0,0,42481450.51,0,59280828.38
 05/25  06:00:00,287272281.2,0,0,57057505.26,0,200343643.1
 05/25  07:00:00,251290318.7,0,0,236729.52,0,244352076.3
 05/25  08:00:00,253510635.9,0,0,1543177.518,0,242091467.9
 05/25  09:00:00,242351464.3,0,0,2083452.796,0,225805778.1
 05/25  10:00:00,314773351.7,0,0,81277546.25,0,192585022.9
 05/25  11:00:00,353287573.7,0,0,116604237,0,159107327
 05/25  12:00:00,448377367,0,0,212123797.4,0,120760458.6
 05/25  13:00:00,426493805.8,0,0,194714363.1,0,118316950.6
 05/25  14:00:00,328864512.8,0,0,101260227.6,0,115991775.2
 05/25  15:00:00,279769649.3,0,0,45857499.96,0,117590606.6
 05/25  16:00:00,346671782.7,0,0,68288876.8,0,120712383.6
 05/25  17:00:00,386739741.2,0,0,61902632.25,0,187257443.3
 05/25  18:00:00,331394630.2,0,0,730845.3851,0,198029084.8
 05/25  19:00:00,317087966.5,0,0,359784.9125,0,228431241.2
 05/25  20:00:00,445559050,0,0,95418302.1,0,184049822
 05/25  21:00:00,421377689.8,0,0,96888496.86,0,161086001.1
 05/25  22:00:00,351155410.7,0,0,71345846.17,0,120725981.1
 05/25  23:00:00,295532872.7,0,0,54522082.26,0,86856005.23
 05/25  24:00:00,251973893.1,0,0,41000405.29,0,32827331.02
 05/26  01:00:00,233494257.6,0,0,29768172.67,0,8485200
 05/26  02:00:00,221482172.1,0,0,21525004.57,0,8485200
 05/26  03:00:00,217290641.6,0,0,19167794.02,0,8485200
 05/26  04:00:00,219682466.5,0,0,13203571.51,0,8485200
 05/26  05:00:00,214400053.9,0,0,11686253.08,0,59302180.2
 05/26  06:00:00,259775059.6,0,0,31097509.21,0,199898736.7
 05/26  07:00:00,309103553.1,0,0,54276883.45,0,245994530.6
 05/26  08:00:00,285965763.6,0,0,32483828.58,0,239955447
 05/26  09:00:00,241718175.9,0,0,1528690.028,0,231429320.6
 05/26  10:00:00,230790806,0,0,1875199.268,0,192526816.4
 05/26  11:00:00,232657903.8,0,0,2013807.921,0,153459209.4
 05/26  12:00:00,230133148.2,0,0,1975880.724,0,120799763.9
 05/26  13:00:00,269944464.7,0,0,44562244.31,0,128277052.2
 05/26  14:00:00,266314990.7,0,0,42366015.09,0,106380406.1
 05/26  15:00:00,274554808,0,0,41864792.85,0,117561391.2
 05/26  16:00:00,298264799.8,0,0,22274768.71,0,136891768.6
 05/26  17:00:00,323031558.3,0,0,992100.5103,0,170661167
 05/26  18:00:00,330856699.7,0,0,656554.401,0,204600209.6
 05/26  19:00:00,317033569.3,0,0,318957.7789,0,221333520
 05/26  20:00:00,466076931.2,0,0,115407715.6,0,191649464.4
 05/26  21:00:00,410040211.4,0,0,86278997.05,0,153260125.9
 05/26  22:00:00,347138053,0,0,67695229.26,0,120740306.4
 05/26  23:00:00,290914991,0,0,50214327.42,0,86840800.62
 05/26  24:00:00,244283227.7,0,0,33684487.85,0,33290017.27
 05/27  01:00:00,228389313.7,0,0,24950771.82,0,8485200
 05/27  02:00:00,213184773.2,0,0,13526155.7,0,8485200
 05/27  03:00:00,207657159.3,0,0,9911949.371,0,8485200
 05/27  04:00:00,215450933,0,0,9174642.211,0,8485200
 05/27  05:00:00,215460955.4,0,0,12746212.81,0,59290175.17
 05/27  06:00:00,261395336.6,0,0,32643245.21,0,199715799.2
 05/27  07:00:00,295391429.6,0,0,42741585.76,0,244852486.9
 05/27  08:00:00,246051796.1,0,0,260677.213,0,240619791.8
 05/27  09:00:00,234748906.6,0,0,619294.2702,0,231229883.8
 05/27  10:00:00,223901692.9,0,0,1026963.72,0,192351877.5
 05/27  11:00:00,291166670.2,0,0,63612974.01,0,153470644.1
 05/27  12:00:00,319665134.7,0,0,92588841.27,0,120733531.8
 05/27  13:00:00,384502883,0,0,160708238.1,0,118438184.3
 05/27  14:00:00,397095594.3,0,0,174259399.2,0,115867851.3
 05/27  15:00:00,408164345.9,0,0,176445694.5,0,117437585.4
 05/27  16:00:00,455166233.4,0,0,179467392.6,0,121613107.4
 05/27  17:00:00,513761626.6,0,0,184894837.8,0,185925694
 05/27  18:00:00,519502184.4,0,0,182190144.7,0,197797424.4
 05/27  19:00:00,411107702.4,0,0,89555192.5,0,222181685.5
 05/27  20:00:00,386405109.4,0,0,37378562.7,0,179833195.1
 05/27  21:00:00,320942017.8,0,0,267061.7035,0,170284338.9
 05/27  22:00:00,360133850.6,0,0,80419609.77,0,120543000.7
 05/27  23:00:00,325076010.2,0,0,82728354.65,0,86798402.2
 05/27  24:00:00,274318226.3,0,0,62341526.96,0,32651217
 05/28  01:00:00,257978512.2,0,0,53252755.5,0,8485200
 05/28  02:00:00,250243134.4,0,0,49101100.33,0,8485200
 05/28  03:00:00,244108508,0,0,44796680.17,0,8485200
 05/28  04:00:00,249548029.8,0,0,41793930.31,0,8485200
 05/28  05:00:00,251894026.4,0,0,47569765.51,0,59280660.6
 05/28  06:00:00,225123384,0,0,135984.8909,0,199704189.4
 05/28  07:00:00,253308151.5,0,0,604045.8223,0,243584901.8
 05/28  08:00:00,246920423,0,0,998260.6878,0,241393055.9
 05/28  09:00:00,283147786.9,0,0,46724846.92,0,223029410.3
 05/28  10:00:00,337152620.1,0,0,109627691.9,0,187844195.3
 05/28  11:00:00,434971208.8,0,0,201962503,0,165055561.1
 05/28  12:00:00,420930548.7,0,0,189690751.2,0,120667808.7
 05/28  13:00:00,315735495,0,0,92141382.42,0,118191754.3
 05/28  14:00:00,323667704.5,0,0,102297269.3,0,115962570.8
 05/28  15:00:00,342584197.5,0,0,111444866.8,0,117614333.5
 05/28  16:00:00,335050763,0,0,62172318.54,0,120727386.4
 05/28  17:00:00,322774218,0,0,499094.0976,0,187145266.7
 05/28  18:00:00,330626692.9,0,0,397951.3557,0,197982982.3
