Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 07/18  06:00:00,1018370944,18402862.51,0,325142590.8,13772331.06,0,166987921.7
 07/18  07:00:00,1161265342,43492102,0,315733373,16336737.54,0,202640223.1
 07/18  08:00:00,1020512669,35854499.46,0,308537020.3,15109948.9,0,167066573.4
 07/18  09:00:00,955321507.9,86555499.1,0,314564547,12329174.73,0,119249911.4
 07/18  10:00:00,713945467.8,122426169.1,0,308969206.7,10835359.42,0,115247850
 07/18  11:00:00,728032264.8,147366285.4,0,318101068.3,12346658.43,0,86752629.19
 07/18  12:00:00,728264443.7,151298920.4,0,323227279,11012169.96,0,97748724.22
 07/18  13:00:00,743465315.9,150041538.7,0,340034102.5,9746505.52,0,59814336.5
 07/18  14:00:00,770522290.4,117377696.8,0,368099390.2,8198810.914,0,85080300.44
 07/18  15:00:00,803835216.8,48371262.55,0,399002726,8200761.316,0,59421136.1
 07/18  16:00:00,1070765521,25522542.34,0,537518797.2,8328674.39,0,96627138.03
 07/18  17:00:00,1157604016,26242745.63,0,510836287.5,11087516.03,0,479859030.7
 07/18  18:00:00,1372924905,21651412.31,0,536135588.5,15021224.76,0,546065181.9
 07/18  19:00:00,1435558811,9168604.261,0,544621656.4,16405348,0,543372107.9
 07/18  20:00:00,1456143052,8403524.543,0,462452721.1,13576645.38,0,513025583.2
 07/18  21:00:00,1354261147,3560729.717,0,431120368.3,14986452.8,0,548560411.6
 07/18  22:00:00,1302477267,9334772.76,0,552801212.1,12320228.05,0,542414844
 07/18  23:00:00,1002530340,3022885.35,0,482436215.3,7082991.574,0,479399399.7
 07/18  24:00:00,779366656.4,4300424.638,0,423668582.7,5520251.667,0,366556078.7
 07/19  01:00:00,730616211,5231847.326,0,398369649.1,4348885.825,0,33040039.88
 07/19  02:00:00,691668479.8,6777159.689,0,382060451.6,4130890.811,0,57775453.33
 07/19  03:00:00,683050553.6,8142802.798,0,374303248.3,4348679.384,0,33028353.96
 07/19  04:00:00,702724063.5,12011612.19,0,368505782.7,5520502.225,0,70079352.58
 07/19  05:00:00,765465173.2,11815389.64,0,372798744.4,7013292.436,0,86683492.59
 07/19  06:00:00,1054497165,17828966.86,0,369146050.2,13574384.23,0,152933055.7
 07/19  07:00:00,1227250750,33694836.36,0,389241875.1,16404733.08,0,226500712.2
 07/19  08:00:00,1156141333,30670518.32,0,437361102.1,15001773.78,0,167431087.5
 07/19  09:00:00,1083874013,51846940.2,0,437093349.2,12319077.14,0,118879730
 07/19  10:00:00,864425893.8,34425834.71,0,450022267.3,11087013.81,0,115148353.4
 07/19  11:00:00,907478531.7,16496536.51,0,484604282.5,12319597.82,0,86727582.82
 07/19  12:00:00,927657914.3,8266994.081,0,508022899.1,11000199.86,0,84332621.43
 07/19  13:00:00,938959423.8,6551343.944,0,520119437.9,9553697.614,0,73142038.36
 07/19  14:00:00,933141805.2,7243455.442,0,515761796.8,8328685.564,0,85076487.39
 07/19  15:00:00,926394343.7,1763851.081,0,508774580.3,8328754.767,0,59412912.52
 07/19  16:00:00,1205821081,378301.3581,0,653049159,8328619.718,0,71047074.14
 07/19  17:00:00,1281496916,3637241.249,0,619199756.7,10877949.3,0,505999388.2
 07/19  18:00:00,1451227866,7797383.787,0,603007365.8,15007213.57,0,547095706.9
 07/19  19:00:00,1439740857,1853028.68,0,539313813.7,16343038.43,0,514953241.2
 07/19  20:00:00,1378173807,2859342.065,0,387691311.2,13766514.03,0,541057885.1
 07/19  21:00:00,1308387852,815041.7467,0,381880175.9,15119163.85,0,548885765.3
 07/19  22:00:00,1233084776,1475914.307,0,480958319.3,12321001.4,0,537068669.7
 07/19  23:00:00,916627965,2546357.164,0,418114001.5,6838331.711,0,458557724.9
 07/19  24:00:00,687477073.5,4887684.106,0,360864287.2,5566456.358,0,366453879.1
 07/20  01:00:00,641849407.6,6142362.42,0,343582640,4306947.725,0,57998679.77
 07/20  02:00:00,617661633.5,9234784.788,0,341808183.3,4348696.883,0,33033121.2
 07/20  03:00:00,606194741.1,9590736.74,0,331965970.2,4130577.993,0,57783562.04
 07/20  04:00:00,617166086,10512035.4,0,317567076.4,5592091.542,0,70259178.91
 07/20  05:00:00,674283488.1,10733204.96,0,316598035.9,7009574.644,0,87158768.72
 07/20  06:00:00,973922484.3,19137493.59,0,324954660.7,13711244.69,0,153025338.8
 07/20  07:00:00,1162369964,43731280.27,0,356380687.9,16405360.35,0,196438545.9
 07/20  08:00:00,1044576337,41704872.6,0,353989355.9,14939664.97,0,196126412.5
 07/20  09:00:00,974952647.3,83852412.35,0,334195217.7,12345049.33,0,118559712.4
 07/20  10:00:00,738509205.9,61048215.47,0,329499182,10904952.06,0,88319144.75
 07/20  11:00:00,751755145.4,42422137.46,0,335303667.7,12319434.77,0,86917789.26
 07/20  12:00:00,745288311.3,36426855.44,0,332809446.2,11087013.59,0,97810020.95
 07/20  13:00:00,749254728.9,34960857.42,0,337987379.9,9596565.327,0,85620683.89
 07/20  14:00:00,747821754.6,37933266.77,0,338559719.2,8210427.672,0,59429744.86
 07/20  15:00:00,740655880.1,21244480.18,0,331263705.3,8328530.577,0,84967597.23
 07/20  16:00:00,841146084.9,10051407.6,0,326717551.5,8329033.109,0,71084221.04
 07/20  17:00:00,920153875.5,17779446.41,0,296707810.2,11088654.16,0,479603066.1
 07/20  18:00:00,1104682374,21734436.95,0,297105517,14940926.51,0,545931267.3
 07/20  19:00:00,1132487500,11798271.24,0,301562965.7,16404833.25,0,543582725.8
 07/20  20:00:00,1197852348,9259562.92,0,244058771.8,13575732.09,0,513097041.1
 07/20  21:00:00,1110141830,2838793.03,0,217571882.5,15068132.94,0,577952554.4
 07/20  22:00:00,1014854319,1969741.784,0,295527233.3,12319592.62,0,513949994.6
 07/20  23:00:00,717488719,1150676.557,0,228225939.4,7046696.019,0,480109055.5
 07/20  24:00:00,493730572.8,1937540.809,0,172066860.5,5552817.361,0,365989440.5
 07/21  01:00:00,432392691,2858314.802,0,134925787.6,4199359.644,0,46020256.95
 07/21  02:00:00,386821168,3467870.481,0,112151864.3,4280276.523,0,44803072.58
 07/21  03:00:00,409462365.6,5479348.061,0,136306062,4348706.709,0,33025559.29
 07/21  04:00:00,473791041,8348033.925,0,170437565.2,5519405.877,0,70081693.35
 07/21  05:00:00,505736292.6,7292523.564,0,143796224.9,6863497.116,0,99276613.17
 07/21  06:00:00,741421152.3,16236506.84,0,86786100.3,13735501.17,0,164097724.9
 07/21  07:00:00,963855093.9,40056977.76,0,152314736.6,16336016.57,0,201697762.4
 07/21  08:00:00,900351778.1,40368967.28,0,220917562.9,15121749.64,0,166924921.6
 07/21  09:00:00,902243192.5,72979161.35,0,268746014.9,12318821.77,0,119288425.5
 07/21  10:00:00,689218454.3,52783627.16,0,279143682.1,10982723.19,0,115187448.5
 07/21  11:00:00,717401887.1,35282691.1,0,300149026.4,12345225.95,0,86714592.31
 07/21  12:00:00,730446107.9,23147872.55,0,316373175.4,10868544.65,0,97720829.34
 07/21  13:00:00,741754787.9,17492805.71,0,328142864.7,9750900.163,0,59796464.47
 07/21  14:00:00,740184998.6,27828373.99,0,328963294.1,8328985.06,0,85048982.86
 07/21  15:00:00,726081897.6,21376851.9,0,316523467.1,8247416.697,0,59400015.85
 07/21  16:00:00,826635410.2,13791776.62,0,312999752.1,8196270.482,0,96623971.91
 07/21  17:00:00,909966704.2,20758736.84,0,284127548.6,11032657.17,0,479788493.4
 07/21  18:00:00,1102528372,21840025.46,0,291862259,15122050.63,0,546103805.5
 07/21  19:00:00,1155708686,9903533.843,0,296494012.8,16336640.64,0,537831612.1
 07/21  20:00:00,1273658234,9344283.038,0,295009798,13673585.49,0,518154519.4
 07/21  21:00:00,1170520621,4511413.208,0,278706793.6,14939693.43,0,548472328.8
 07/21  22:00:00,1091800848,3082415.557,0,370310283.2,12346769.04,0,542251581.8
 07/21  23:00:00,796568567.2,4339830.256,0,306582613.7,6999130.455,0,453545964.6
 07/21  24:00:00,614274185.5,7011478.118,0,291108944.8,5521227.561,0,377020623.9
 07/22  01:00:00,604327499.1,9195278.043,0,283104324.3,4348507.875,0,47083086.39
 07/22  02:00:00,497113381.9,6037903.02,0,221730701.8,4130829.654,0,53685251.32
 07/22  03:00:00,432465966.9,5406182.217,0,158724846.3,4348629.555,0,37121144.54
 07/22  04:00:00,468353767.9,9095270.54,0,169497964.7,5521455.61,0,70247090.26
 07/22  05:00:00,516821574.8,13058000.41,0,199533915.7,7082740.691,0,62796565.64
 07/22  06:00:00,706527523.9,23285963.33,0,147058433.6,10854643.81,0,111968549.6
 07/22  07:00:00,817235212.5,41736508.98,0,143427152.9,13693606.89,0,153131986.2
 07/22  08:00:00,950914085.6,41253167.26,0,178765562.8,13772137.87,0,204898762.3
 07/22  09:00:00,834531733.9,71229949.35,0,221839972.4,13648586.32,0,154327094.9
 07/22  10:00:00,622064637,64581526.3,0,231145162.8,12345208.31,0,146565525
 07/22  11:00:00,623852847.7,43565089.23,0,244086438.4,13575759.83,0,89319352.96
 07/22  12:00:00,636800688.7,33791827.79,0,259892137.7,13709942.27,0,125521513.6
 07/22  13:00:00,662282571.7,38404478.92,0,287077832.7,12319063.4,0,86665324.74
 07/22  14:00:00,680641696,80701784.09,0,308579472,11087840.67,0,60148985.06
 07/22  15:00:00,688706518.8,91139000.33,0,316436336.1,10889020.13,0,86072192.78
 07/22  16:00:00,814902582.3,80089290.7,0,336135772.2,9657119.501,0,97224298.25
 07/22  17:00:00,910809827.5,31072567.32,0,330655527.8,11080989.74,0,478833079.1
 07/22  18:00:00,1130408793,24526137.16,0,327019532.1,14939663.51,0,510675800
 07/22  19:00:00,1100015706,23551579.83,0,282717544.6,14940062.83,0,513610515.8
 07/22  20:00:00,1147031827,22409144.64,0,253762628.4,13758438.57,0,512927192.3
 07/22  21:00:00,1118472556,15505280.46,0,247969430.9,15122063.49,0,541484948.4
 07/22  22:00:00,1049314331,21066711.82,0,319996010.9,10821773.98,0,545570603.3
 07/22  23:00:00,766224903.5,22149009.37,0,273113711.3,8298669.625,0,481767819.1
 07/22  24:00:00,561017085.5,16085906.95,0,239477732,5752191.539,0,366102085.2
 07/23  01:00:00,579446875.1,28284752.62,0,229334189.2,5519366.577,0,58232449.62
 07/23  02:00:00,528727282.3,32461257.02,0,223233416.4,5521630.963,0,58100831.97
 07/23  03:00:00,524142607.4,35399090.66,0,219703761.3,5752037.858,0,33193596.91
 07/23  04:00:00,546463491.1,37898098.95,0,218089465.3,5519440.463,0,70151862.01
 07/23  05:00:00,574526527.2,39053325.38,0,217353921.1,8328718.717,0,85536887.6
 07/23  06:00:00,738914771.4,35343758.86,0,177540899.3,13674720.16,0,116862307.6
 07/23  07:00:00,912800860.1,29204292.64,0,209163412.5,13575678.4,0,153380794.3
 07/23  08:00:00,994237926.2,36804307.37,0,222651477.9,13710898.34,0,204593377.4
 07/23  09:00:00,806549616.7,29293800.52,0,220757525,15122071.79,0,160424768.9
 07/23  10:00:00,644979252.4,30762075.4,0,252061406.5,13628956.7,0,142295029.2
 07/23  11:00:00,686702898,56678174.9,0,292236363.3,13575704.6,0,116447718
 07/23  12:00:00,698570218.9,47032948.64,0,309479736,11073609.35,0,79846312.74
 07/23  13:00:00,677639466.5,69214093.43,0,316373809.5,11041656.11,0,78072339.6
 07/23  14:00:00,671856828.1,74220439.21,0,290332466.6,8198528.902,0,85131261.72
 07/23  15:00:00,680775446.8,86633375.85,0,293073599,8238547.39,0,59388370.4
 07/23  16:00:00,799652306.9,62231746.17,0,302374392.6,8328839.157,0,94513964.62
 07/23  17:00:00,865806161.8,42002781.72,0,272298733.1,11087807,0,481004551.3
 07/23  18:00:00,1050310743,44532035.95,0,277302144.6,13641425.94,0,482862142.4
 07/23  19:00:00,1072751211,23767192.11,0,260279205.2,13575848.14,0,518047926.4
 07/23  20:00:00,1142591659,19621585.56,0,219643201.4,11062737.98,0,508343653.1
 07/23  21:00:00,1022056071,8152716.875,0,184344594.4,13766891.42,0,537528311.3
 07/23  22:00:00,957866656.9,10261634.97,0,257058101.2,10815855.94,0,545548165.7
 07/23  23:00:00,685300535.8,9568476.856,0,191102982.8,5732070.83,0,480590803.1
 07/23  24:00:00,482031059.4,18766086.72,0,126038033.6,6838172.265,0,365487416
 07/24  01:00:00,397946195.3,14416648.94,0,102103853.7,4348375.617,0,57827987.41
 07/24  02:00:00,355025952.1,18480357.26,0,82287934.51,4130822.606,0,33028209.76
 07/24  03:00:00,338330342.7,22917237.54,0,66791085.15,4348622.799,0,57774243.82
 07/24  04:00:00,357747256,25361252.55,0,60810925.17,5521448.101,0,70273411.6
 07/24  05:00:00,425552842.1,24223748.23,0,60847408.09,7082737.454,0,87123835.07
 07/24  06:00:00,764818558.1,26811075.11,0,105346961.2,13606985.45,0,154161762.4
 07/24  07:00:00,995209601,49214538.35,0,189766772.6,16405024.96,0,196693337.3
 07/24  08:00:00,975152240.1,47576514.58,0,298830672.1,14938998.7,0,166825425.6
 07/24  09:00:00,949192237.8,95123725.66,0,331307096.6,12345987.5,0,125321767.7
 07/24  10:00:00,713362118.5,73790773.68,0,305749450.2,10993771.7,0,109346585.2
 07/24  11:00:00,730202250.8,46004205.97,0,314371741.7,12319034.12,0,86694518.56
 07/24  12:00:00,734380360.3,32963997.4,0,322138202.1,11087932.9,0,97689685.75
 07/24  13:00:00,746470346.7,26152539.75,0,335081761.6,9492585.76,0,59778698.16
 07/24  14:00:00,744487318.6,34453529.8,0,335438669,8308154.118,0,85029301.76
 07/24  15:00:00,745770626.1,19280482.23,0,336617418,8328569.7,0,59387709.34
 07/24  16:00:00,856612316.2,8725169.509,0,342559460.2,8329206.759,0,96631200.9
 07/24  17:00:00,943866345.9,16625723.04,0,317699550.8,11015984.54,0,479806234.7
 07/24  18:00:00,1134090702,19849584.23,0,323622372.2,14939667.31,0,545972810.5
 07/24  19:00:00,1192052767,10105499.85,0,326431360.8,16405348.91,0,537190114.5
 07/24  20:00:00,1298526510,10709910.82,0,340445295.7,13613365.86,0,518642942.8
 07/24  21:00:00,1190128118,6393493.544,0,300348454.4,15122221.03,0,548369952.7
 07/24  22:00:00,1099975215,2970181.631,0,380334184.8,12319646.82,0,542152274.2
 07/24  23:00:00,794744495.4,3558293.183,0,305257699.6,6858009.478,0,453523612.1
 07/24  24:00:00,603101116.5,4556900.327,0,280583226.3,5731023.006,0,365226496.3
 07/25  01:00:00,565927671.9,7365225.583,0,267872090.9,4130774.946,0,57977496.96
 07/25  02:00:00,535578342.4,14434475.95,0,260123610.9,4348384.603,0,33023619.22
 07/25  03:00:00,529219855.5,18025194.69,0,255489433.7,4143928.975,0,57765454.96
 07/25  04:00:00,548197553.3,20243986.66,0,244012159.4,5736876.009,0,70235066.31
 07/25  05:00:00,609010534.6,19356439.56,0,237768468.7,6837912.008,0,87108907.19
 07/25  06:00:00,888158249,26101988.79,0,233481046.1,13772191.03,0,152823907.8
 07/25  07:00:00,1110470755,49825612.56,0,299907640.1,16336761.27,0,196149337.3
 07/25  08:00:00,1023119835,45071281.18,0,343490214.6,15106306.66,0,190526435.5
 07/25  09:00:00,959701385.9,89329332.44,0,325337393.1,12331743.48,0,123658165.5
 07/25  10:00:00,718793569,95852361.62,0,312010412.1,10834026.7,0,88118739.77
 07/25  11:00:00,732926657.2,87144973.26,0,319839770.2,12346623.36,0,86859372.74
 07/25  12:00:00,736752221.2,77243087.37,0,327459751.2,11013538.83,0,97768249.31
 07/25  13:00:00,734935441.9,80648882.97,0,327048455.4,9744942.872,0,85526045.76
 07/25  14:00:00,731807672,90383900.44,0,326616620.6,8198806.831,0,59385563.1
 07/25  15:00:00,741213893.9,52131002.57,0,335227689.6,8202226.592,0,67394345.79
 07/25  16:00:00,860477622.6,20710228.37,0,347636448,8328599.416,0,88585581.7
 07/25  17:00:00,947745214.4,23777900.53,0,321833421.6,11087519.9,0,479739533.3
 07/25  18:00:00,1138795441,24593796.46,0,324403328.6,15020818.88,0,545746235.2
 07/25  19:00:00,1191381216,11674578.21,0,329902968.6,16405348.28,0,543392969.3
 07/25  20:00:00,1310121985,12902865.13,0,336437898.1,13575929.01,0,512940733.6
 07/25  21:00:00,1265695243,9966911.342,0,378052971,14987689.65,0,548257163.6
 07/25  22:00:00,1218957756,8630390.985,0,494983880.5,12319979.37,0,542204142.1
 07/25  23:00:00,921318056,9346026.176,0,425804068.7,7082989.202,0,479335001.6
 07/25  24:00:00,724567895.9,12466853.38,0,395056659.8,5520247.509,0,364665666.8
 07/26  01:00:00,652407743.6,17420773.77,0,351482252.8,4348882.853,0,33023493.05
 07/26  02:00:00,580254602.5,20554551.65,0,304892994.4,4130892.559,0,57762169.28
 07/26  03:00:00,553882098.4,22562983.92,0,280085416,4348683.824,0,33023810.59
 07/26  04:00:00,559442779.5,24227977.28,0,260603999.7,5520497.776,0,70247064.45
 07/26  05:00:00,591670786.7,21503349.53,0,225698673.7,7012704.431,0,86609663.59
 07/26  06:00:00,855389156.4,27639280.8,0,206238367,13575174.59,0,152739273.5
 07/26  07:00:00,1129604708,50400005.5,0,325748499.7,16405169.86,0,206598022.6
 07/26  08:00:00,1061295580,44042203.75,0,365066137.4,14999682.18,0,185373794.2
 07/26  09:00:00,1015194658,73464075.5,0,368869089.8,12320076.96,0,118673217.1
 07/26  10:00:00,774041100.9,51600098.78,0,362060424.8,11086995.75,0,88460358.86
 07/26  11:00:00,791110280.3,36632886.06,0,372443828.2,12319604.88,0,86864560.01
 07/26  12:00:00,801993749.3,27885815.33,0,386769857.2,11001474.82,0,97751967.66
 07/26  13:00:00,826265143,17630777.17,0,411250553.7,9552498.496,0,85579606.71
 07/26  14:00:00,834869433.2,18313339.31,0,421232936.8,8328681.554,0,59399378.81
 07/26  15:00:00,837211928.1,6489954.357,0,423009551.8,8328759.786,0,84919310.43
 07/26  16:00:00,1088925785,2682937.023,0,541087692.8,8328713.618,0,71001292.34
 07/26  17:00:00,1160345426,9521019.541,0,502533775.9,10878680.44,0,479303140.2
 07/26  18:00:00,1332992065,14300799.67,0,490306884.6,15006286.32,0,545721020.1
 07/26  19:00:00,1307923167,4942761.263,0,422315200.5,16343715.81,0,543409370.7
 07/26  20:00:00,1350162293,6579477.039,0,361431126.8,13765932.73,0,512896297.9
 07/26  21:00:00,1281957616,2555702.925,0,357774198.9,15119830.78,0,569197778.2
 07/26  22:00:00,1216460735,2134076.963,0,465947187.5,12320450.73,0,521876397.4
 07/26  23:00:00,926612033.9,3529154.549,0,404455511.8,6838333.234,0,480020856.5
 07/26  24:00:00,721344344.4,5587760.63,0,369641507.6,5567632.688,0,364444542.6
 07/27  01:00:00,684110923.5,9325567.697,0,379498222.8,4305834.645,0,33032218.29
 07/27  02:00:00,647170483.4,12421829.2,0,337085636.6,4348697.044,0,57770595.08
 07/27  03:00:00,647539261.9,14753097.92,0,338697453.6,4130581.648,0,33028058.94
 07/27  04:00:00,669034927.1,17074957.1,0,334591017.1,5592934.102,0,70052111.77
 07/27  05:00:00,727622118.5,18123751.64,0,350678361.2,7008678.959,0,86609093.62
 07/27  06:00:00,1009960877,23575739.38,0,359052422.5,13711506.27,0,152684665.6
 07/27  07:00:00,1157385533,41947663.17,0,326874735.7,16405041.57,0,217106537.1
 07/27  08:00:00,1024497493,35757057.59,0,314785547.5,14939667.99,0,175477233.8
 07/27  09:00:00,972293987.9,69691051.56,0,325334141.9,12345067.54,0,119008515.1
 07/27  10:00:00,719499939.6,53641877.64,0,307931646.9,10905559.73,0,97394623.51
 07/27  11:00:00,734616936.4,38423303.45,0,316429631.6,12319433.3,0,86580059.99
 07/27  12:00:00,737262575.7,28228636.33,0,322121391.9,11087023.56,0,89183302.12
 07/27  13:00:00,747257591.5,30850454.72,0,333899111,9595872.189,0,85573601.47
 07/27  14:00:00,753973547.9,43966686.56,0,344115561.2,8211079.895,0,59389049.49
 07/27  15:00:00,768479026.2,25725450.87,0,358331263.3,8328527.86,0,84907541.22
 07/27  16:00:00,1037247935,6760325.627,0,492630821.1,8328330.961,0,70995046.25
 07/27  17:00:00,1124226839,12279187.79,0,466793276,11088534.08,0,479299965.2
 07/27  18:00:00,1306467883,15578329.92,0,463174335.5,14941938.45,0,545691968.3
 07/27  19:00:00,1222165893,6765441.459,0,354462452,16403216.14,0,543482900.8
 07/27  20:00:00,1319214858,7674682.081,0,332694261.1,13575722.12,0,512946503.2
 07/27  21:00:00,1202291627,4070926.179,0,306736003.7,15069084.85,0,570267476.3
 07/27  22:00:00,1076986557,3564899.091,0,360498604.3,12319240.15,0,520778654.8
 07/27  23:00:00,782925667.5,2730940.667,0,295594890.3,7047589.296,0,480011778.1
 07/27  24:00:00,582178256.9,3829078.35,0,261053604,5551985.748,0,364221913.4
 07/28  01:00:00,510355186.3,4163948.104,0,213338747.6,4200445.511,0,33030973.9
 07/28  02:00:00,475442548.9,5021497.17,0,200967643.9,4279185.013,0,57768051.3
 07/28  03:00:00,501177360.6,7544309.869,0,227795425.8,4348706.97,0,33026879.05
 07/28  04:00:00,549189688.9,12098714.78,0,245293615.9,5519410.795,0,70048056.41
 07/28  05:00:00,643000957.7,13617390.12,0,271344750.8,6864178.662,0,86599191.41
 07/28  06:00:00,926545428.9,21905517.29,0,269244559.5,13734481.64,0,152674262.3
 07/28  07:00:00,1120980013,43445992.16,0,309237956.8,16336452.44,0,214548728.3
 07/28  08:00:00,1027827286,39470851.78,0,327088314.7,15122276.1,0,177931201.9
 07/28  09:00:00,993783606.2,70936526.79,0,347654617,12318768.9,0,118963031.1
 07/28  10:00:00,768384632.5,54034128.23,0,356906383.7,10981682.31,0,90426161.84
 07/28  11:00:00,805152634.3,35922278.26,0,386242107.5,12345238.24,0,85354941.21
 07/28  12:00:00,828608241.2,20809343.91,0,413278516.7,10869555.57,0,97261453.46
 07/28  13:00:00,852694821.6,18413330.04,0,437860917.2,9750891.145,0,85565726.44
 07/28  14:00:00,857843102.6,22082390.6,0,444641855.7,8328989.156,0,59389794.17
 07/28  15:00:00,878734132.3,8610747.395,0,464849423.8,8246171.574,0,84906543.58
 07/28  16:00:00,1153852192,2612587.16,0,604720230.3,8196489.526,0,70993857.8
 07/28  17:00:00,1207793246,10132495.57,0,547570993.7,11033732.13,0,479279112.7
 07/28  18:00:00,1376652731,13422832.62,0,530017442.7,15122053.69,0,545662278.1
 07/28  19:00:00,1398341071,3514067.816,0,504683206.5,16336634.07,0,543337069.3
 07/28  20:00:00,1416526935,4149929.978,0,411878836,13672274.61,0,512954407.5
 07/28  21:00:00,1290655766,1886609.956,0,367338855.8,14939847.2,0,564601535.5
 07/28  22:00:00,1229774401,7016968.729,0,479280375.5,12344702.5,0,525871434.9
 07/28  23:00:00,953872938.4,2408664.26,0,432180445.8,7002179.67,0,480002773.1
 07/28  24:00:00,719714705.2,4701993.51,0,373166700.8,5521206.077,0,364017274.3
 07/29  01:00:00,661464654.3,6317336.853,0,335765807.5,4348525.107,0,33034149.8
 07/29  02:00:00,547025672.4,9315253.473,0,270951089.7,4130812.849,0,57760298.99
 07/29  03:00:00,486206666.7,6533124.167,0,213439220.4,4348612.579,0,33014728.51
 07/29  04:00:00,464884649.6,7035900.234,0,166809550.5,5521434.998,0,70062998.78
 07/29  05:00:00,438570517.9,6723281.88,0,112974939.1,7082730.757,0,85026154.38
 07/29  06:00:00,639019877.8,14945880.38,0,78716329.82,10852612.28,0,88890419.68
 07/29  07:00:00,786390829,31959579.55,0,112339382.3,13695849.54,0,152644231.7
 07/29  08:00:00,968389099.8,30517901.54,0,195773176.1,13772049.71,0,204137655.4
 07/29  09:00:00,884956776.3,44768146.58,0,262958619.1,13647621.94,0,162524115
 07/29  10:00:00,701135227.2,29934507.31,0,275811750.5,12345208.14,0,138234160
 07/29  11:00:00,707100474.8,16419717.85,0,287414144,13575749,0,89245756.23
 07/29  12:00:00,709092417.5,10608834.2,0,292456163.8,13710682.55,0,125459678.4
 07/29  13:00:00,692161832.5,26850312.11,0,279318398.6,12319053.7,0,86607443.61
 07/29  14:00:00,684807172.4,39725405.35,0,275144137.1,11087852.83,0,60118671.75
 07/29  15:00:00,694556827.2,37004572.07,0,283774912,10888067.3,0,86015935.17
 07/29  16:00:00,799386000.3,46007735.33,0,285098080.2,9657250.933,0,97192342.54
 07/29  17:00:00,878272513.5,21906331.26,0,268805488.5,11081904.29,0,478799784.8
 07/29  18:00:00,1109963350,18076806.86,0,277659075.9,14939663.47,0,509145309.1
 07/29  19:00:00,1090728127,20398049.13,0,269737872.2,14940052.27,0,514895304.3
 07/29  20:00:00,1145561367,22172647.52,0,244164809.7,13757553.06,0,512795401.9
 07/29  21:00:00,1095592270,14835519.58,0,225669968.5,15122057.48,0,541309547.7
 07/29  22:00:00,1027861716,15637073.64,0,291668063.1,10823170.5,0,530794328.6
 07/29  23:00:00,732988842.9,15781414.02,0,233953166,8297654.136,0,495818701.2
 07/29  24:00:00,502701215.1,3539262.851,0,178090948.7,5752176.912,0,363981531.6
 07/30  01:00:00,491428985.2,15016169.71,0,138657759.2,5519375.261,0,58110284.34
 07/30  02:00:00,438750458.3,17895468.45,0,131220764.9,5521639.578,0,58085442.6
 07/30  03:00:00,422855012.6,20393690.39,0,116537115.4,5752025.028,0,33181829.09
 07/30  04:00:00,425880764.8,22026344.57,0,95672292.64,5519448.021,0,70150921.03
 07/30  05:00:00,432497817.6,23817271.94,0,73750679.98,8328716.052,0,85476687.68
 07/30  06:00:00,665985748.4,20767840.6,0,96698859.1,13675312.83,0,117359715.5
 07/30  07:00:00,816140420,18801970.44,0,110317780.2,13575294.56,0,153803594.4
 07/30  08:00:00,989579817.1,30545756.1,0,216882789.7,13711187.83,0,204896253
 07/30  09:00:00,847083064.2,22331348.37,0,258409388.1,15122990.69,0,154253759.1
 07/30  10:00:00,692081490.6,9370928.763,0,285229537.5,13625614.98,0,119788214.7
 07/30  11:00:00,722593505,14307924.57,0,291589623.6,13576295.37,0,116717040.9
 07/30  12:00:00,723551601.1,6758168.836,0,294100493.5,11075773,0,98161205.96
 07/30  13:00:00,696227017.6,32878500.05,0,296331708.8,11039439.24,0,86007164.58
 07/30  14:00:00,689519407.9,39841681.04,0,293823242.4,8198522.338,0,59404333.86
 07/30  15:00:00,687848337.7,52513978.82,0,292497687.3,8240473.843,0,84899263.49
 07/30  16:00:00,783722025.1,40446829.9,0,285182806.5,8328637.786,0,71035440.72
 07/30  17:00:00,861827186.3,31512427.22,0,267088343.4,11087751.71,0,478597344
 07/30  18:00:00,1072529958,38590917.38,0,273888670,13640965.57,0,509432792.9
 07/30  19:00:00,1105685182,20283199.82,0,273263273.2,13576148.93,0,512585050.6
 07/30  20:00:00,1186046032,20357061.16,0,255292351.7,11062546.27,0,511163785.5
 07/30  21:00:00,1026647631,6682264.285,0,189546896,13767324.06,0,512553429.2
 07/30  22:00:00,961380759.5,7112229.547,0,255617527.3,10816029.22,0,545073090.5
 07/30  23:00:00,710547588.6,5954679.143,0,212670325.9,5731770.229,0,481584927.6
 07/30  24:00:00,530377227.5,14102413.76,0,172523164.4,6838210.718,0,364204765.8
 07/31  01:00:00,431293093.7,3657049.534,0,133652274.9,4348375.387,0,58189416.09
 07/31  02:00:00,394779863.7,5606305.119,0,120286907.8,4130822.991,0,33018211.78
 07/31  03:00:00,375407860,9962173.169,0,102281539.1,4348622.689,0,57755375.31
 07/31  04:00:00,376343108.9,13182661.65,0,78104448.8,5521447.189,0,70223391.29
 07/31  05:00:00,470209302,24335411.08,0,89880083.71,7082739.308,0,87049048.71
 07/31  06:00:00,760697298.7,21451771.21,0,103492605.9,13607570.19,0,152681834.3
