Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 07/15  05:00:00,60087708.89,34732624.2,0,0,373465.8763,0,2577600
 07/15  06:00:00,67193389.1,5464181.627,0,0,4130220.856,0,10890191.7
 07/15  07:00:00,83616488.45,0,0,8110506.874,4347574.821,0,19210883.84
 07/15  08:00:00,107819111.2,0,0,21586623.92,4130242.807,0,11566403.6
 07/15  09:00:00,136375955.9,0,0,29783864.65,13765199.45,0,54875798.15
 07/15  10:00:00,154607460.5,0,0,31979870.04,12313671.47,0,48381635.71
 07/15  11:00:00,177412919.3,0,0,40338852,13709814.9,0,57464003.82
 07/15  12:00:00,171066748.9,0,0,42076535.28,13567298.57,0,51407219.43
 07/15  13:00:00,166025738.7,0,0,43844524.37,12336302.37,0,50336180.78
 07/15  14:00:00,155291089.7,0,0,40600372.86,10972916.92,0,49167246.05
 07/15  15:00:00,151243213.9,0,0,37234216.48,11083245.71,0,39754662.87
 07/15  16:00:00,152681958,0,0,32721032.16,9467205.514,0,38986196.88
 07/15  17:00:00,151755641.7,0,0,29855244.12,11082232.08,0,45635281.32
 07/15  18:00:00,156870687.2,0,0,35285058.44,15069382.82,0,55884134.32
 07/15  19:00:00,148495373.5,0,0,31232360.63,14931527.99,0,62706019.85
 07/15  20:00:00,130050272.3,0,0,12636984.18,13617440.66,0,51521811.62
 07/15  21:00:00,118171414.3,0,0,719305.4839,15113596.6,0,62467082.6
 07/15  22:00:00,77077904.53,0,0,0,10979481.39,0,49336581.47
 07/15  23:00:00,55399552.43,0,0,0,8193551.623,0,29227081.43
 07/15  24:00:00,45866440.63,56401725.58,0,0,5718683.674,0,28131380.8
 07/16  01:00:00,23835772.41,0,0,0,186654.8945,0,2577600
 07/16  02:00:00,26875515.23,0,0,0,186654.198,0,2577600
 07/16  03:00:00,24045208.15,0,0,0,186630.8275,0,2577600
 07/16  04:00:00,37438293.52,37196309.83,0,0,186688.5165,0,2577600
 07/16  05:00:00,60214282.79,90257368.04,0,0,186715.7258,0,2577600
 07/16  06:00:00,67899583.78,14198494.84,0,0,4348302.256,0,10888412
 07/16  07:00:00,72831129.28,205100.5625,0,0,4130946.257,0,19212013.58
 07/16  08:00:00,92991851.69,0,0,6915386.454,4347996.114,0,10894630.52
 07/16  09:00:00,109941896.8,0,0,16872017.32,4130379.908,0,19211725.79
 07/16  10:00:00,150391544.7,0,0,28597027.06,13765332.06,0,50701923.64
 07/16  11:00:00,171892130.7,0,0,36748236.45,13689585.89,0,57183139.07
 07/16  12:00:00,165307365.8,0,0,40617736.89,10845333.37,0,43757074.35
 07/16  13:00:00,161240270.8,0,0,41829946.37,11081864.69,0,46369765.78
 07/16  14:00:00,149785762.2,0,0,39263643.88,8325854.587,0,31809294.64
 07/16  15:00:00,147033082.4,0,0,37088392.6,8255688.219,0,38034628.44
 07/16  16:00:00,154783147.1,0,0,37712926.11,8178636.689,0,29181108.93
 07/16  17:00:00,158155097.1,0,0,38097228.97,11032814.58,0,39583684.61
 07/16  18:00:00,156166453.6,0,0,38742270.06,13765241.51,0,60694569.11
 07/16  19:00:00,149260324,0,0,35841002.95,13574461.03,0,51395821.74
 07/16  20:00:00,138014299.8,0,0,25948014.97,10942873.28,0,48411175.52
 07/16  21:00:00,116665201,0,0,9930911.93,13765471.35,0,52148087.32
 07/16  22:00:00,76852747.82,0,0,0,10901717.33,0,39972798.36
 07/16  23:00:00,52984023.97,0,0,0,5657437.969,0,28574834
 07/16  24:00:00,46906713.08,42718357.05,0,0,6835981.172,0,28553676.52
 07/17  01:00:00,23859268.76,0,0,0,186670.7107,0,2577600
 07/17  02:00:00,26884200.29,0,0,0,186643.1095,0,2577600
 07/17  03:00:00,24153259.88,0,0,0,285798.1203,0,2577600
 07/17  04:00:00,37623050.57,28951950.03,0,139877.1601,274162.301,0,2577600
 07/17  05:00:00,60703091.9,66256767.73,0,0,186714.0176,0,2577600
 07/17  06:00:00,69268251.72,567872.6816,0,0,4131051.821,0,10890511.04
 07/17  07:00:00,88831285.32,110151.4527,0,340955.2207,16361066.42,0,63381501.32
 07/17  08:00:00,111332193.3,0,0,15350262.73,15085387.54,0,59056292.58
 07/17  09:00:00,137252952.5,0,0,31814584.33,12313892.03,0,50271877.57
 07/17  10:00:00,160852752,0,0,37300243.12,11082034.58,0,43434761.73
 07/17  11:00:00,189127022.4,0,0,51169034.63,12313015.97,0,50081808.84
 07/17  12:00:00,189723110.8,0,0,61724280,10853831.74,0,39822059.22
 07/17  13:00:00,182194695.3,0,0,61231274.06,9681187.246,0,39023207.31
 07/17  14:00:00,168369219.2,0,0,54519093.45,8325674.473,0,38145617.77
 07/17  15:00:00,163594542.6,0,0,49788219.08,8325406.488,0,29162393.62
 07/17  16:00:00,168524686.2,0,0,46624819.69,8195906.681,0,38048855.79
 07/17  17:00:00,174525720.1,0,0,49817264.22,10932058.16,0,39623753.95
 07/17  18:00:00,180785953.4,0,0,56232440.17,15113437.67,0,62115548.23
 07/17  19:00:00,176193448.5,0,0,53863005.78,16325979.15,0,64152166.41
 07/17  20:00:00,172634050.4,0,0,48951450.84,13743034.79,0,51616805.29
 07/17  21:00:00,157255086.4,0,0,38138371.43,14932042.85,0,62431202.74
 07/17  22:00:00,108636420.2,0,0,27937549.25,12335627.46,0,50449303.36
 07/17  23:00:00,74353803.57,0,0,18779544.3,6947141.921,0,28987049.27
 07/17  24:00:00,50772850.93,231994.1716,0,5199233.289,5519647.87,0,28063573
 07/18  01:00:00,23910629.32,0,0,0,186689.6219,0,2577600
 07/18  02:00:00,26961230.12,0,0,0,186624.4567,0,2577600
 07/18  03:00:00,24135153.53,0,0,0,186623.3873,0,2577600
 07/18  04:00:00,57781493.48,162693.6299,0,12189582.36,373375.3828,0,2577600
 07/18  05:00:00,81623663.52,0,0,15822191.7,186738.0229,0,2577600
 07/18  06:00:00,87297181.48,0,0,15192534.1,4129668.613,0,10886010.09
 07/18  07:00:00,112133626.5,0,0,23088423.24,16328998.92,0,56134290.66
 07/18  08:00:00,121950542.6,0,0,23547276.94,15111422.04,0,60278703.88
 07/18  09:00:00,129937240.4,0,0,25713719.97,12313664.9,0,50520448.52
 07/18  10:00:00,149020121.4,0,0,27305644.87,11065551.95,0,49192971.27
 07/18  11:00:00,174059159.3,0,0,37871731.04,12333180.36,0,48096180.76
 07/18  12:00:00,171809620.7,0,0,44340615.05,10807705.87,0,41739735.9
 07/18  13:00:00,167659984.3,0,0,46840948.96,9723210.485,0,38958796.61
 07/18  14:00:00,158445914.6,0,0,44855590.45,8325615.45,0,38136326.41
 07/18  15:00:00,159691405.6,0,0,46350516.31,8293790.83,0,29176991.78
 07/18  16:00:00,175139524.7,0,0,53085784.17,8178334.84,0,34718401.88
 07/18  17:00:00,187475961.2,0,0,62397650.03,10988634.85,0,43013901.54
 07/18  18:00:00,198716334.2,0,0,73799502.58,15113478.47,0,56294348.21
 07/18  19:00:00,196342437,0,0,72693460.73,16326151.51,0,66434878.08
 07/18  20:00:00,185935354.3,0,0,62880071.22,13698646.43,0,55249592.02
 07/18  21:00:00,169549424.4,0,0,49825283.65,14932332.58,0,62515204.33
 07/18  22:00:00,121359418.7,0,0,38521388.43,12336066.53,0,50294544.32
 07/18  23:00:00,85859623.4,0,0,28300324.07,6977200.048,0,28641083.53
 07/18  24:00:00,53938916.26,266671.606,0,7461407.858,5519446.156,0,19546629.28
 07/19  01:00:00,23978237.47,0,0,0,186687.7739,0,2577600
 07/19  02:00:00,27021600.88,0,0,0,186647.1615,0,2577600
 07/19  03:00:00,24182695.98,0,0,0,186613.7715,0,2577600
 07/19  04:00:00,55718944.13,248628.8526,0,13833136.49,366409.9897,0,2577600
 07/19  05:00:00,79203906.76,0,0,15805040.4,193731.9973,0,2577600
 07/19  06:00:00,92153874.62,0,0,20549921.74,4129598.119,0,10874770.39
 07/19  07:00:00,127520504.1,0,0,36678013.13,16326536.19,0,62826687.94
 07/19  08:00:00,146758103.9,0,0,44573645.62,15113322.85,0,62765196.97
 07/19  09:00:00,159923190.1,0,0,51419843.18,12313727.27,0,50290486.9
 07/19  10:00:00,179663950.1,0,0,54432928.92,11050354.37,0,39775256.49
 07/19  11:00:00,210261797.7,0,0,72068908.39,12335076.48,0,50005100.91
 07/19  12:00:00,212181155.4,0,0,84206108.07,10803948.43,0,47357788.63
 07/19  13:00:00,203625782.4,0,0,82578275.42,9739517.169,0,40465242.61
 07/19  14:00:00,185577415,0,0,71700309.7,8325761.024,0,29304112.69
 07/19  15:00:00,178106569.2,0,0,64325795.07,8273917.975,0,36487155.1
 07/19  16:00:00,189899776.8,0,0,67825333.93,8178931.321,0,30699915.76
 07/19  17:00:00,200942670.9,0,0,76026688.71,11012124.25,0,39594526.82
 07/19  18:00:00,204604406.3,0,0,80462088.93,15113114.09,0,61960149.65
 07/19  19:00:00,189132772.5,0,0,65556921.97,16326405.79,0,64074942.95
 07/19  20:00:00,176115724.1,0,0,52448124.7,13679394.46,0,51609731.06
 07/19  21:00:00,159227282.7,0,0,39813114.59,14932316.2,0,62389196.09
 07/19  22:00:00,102645096.7,0,0,22681191.16,12336373.48,0,50431670.07
 07/19  23:00:00,57631531.34,0,0,3002669.183,6990913.459,0,28977886.82
 07/19  24:00:00,44601366.19,21716460.9,0,0,5519335.265,0,28065057.03
 07/20  01:00:00,23909216.97,0,0,0,186685.5977,0,2577600
 07/20  02:00:00,26948233.31,0,0,0,186650.9023,0,2577600
 07/20  03:00:00,24117073.04,0,0,0,186619.6227,0,2577600
 07/20  04:00:00,40843528.92,26368469.74,0,1069619,373420.5336,0,2577600
 07/20  05:00:00,60513700.79,37771656.54,0,0,186730.1171,0,2577600
 07/20  06:00:00,69237143.68,5249835.168,0,0,4130236.867,0,10887213.7
 07/20  07:00:00,91629547.72,0,0,609067.1911,16327448.75,0,58877603.23
 07/20  08:00:00,107066603.8,0,0,10758772.89,15113315.99,0,57024827.93
 07/20  09:00:00,132845796.1,0,0,28312334.62,12314121.77,0,50548285.48
 07/20  10:00:00,152957650,0,0,30636295.53,11054579.09,0,49156488.46
 07/20  11:00:00,177854687.6,0,0,41058253.35,12336893.54,0,50021726.46
 07/20  12:00:00,173563334.3,0,0,45895732.6,10804256.13,0,39796877.44
 07/20  13:00:00,165230365,0,0,44541897.52,9733022.878,0,38945119.47
 07/20  14:00:00,151818050.8,0,0,38918646.95,8325752.728,0,38109090.12
 07/20  15:00:00,145452952.8,0,0,33744127,8282391.938,0,29150710.6
 07/20  16:00:00,153171842.9,0,0,33390019.03,8179492.457,0,34550302.37
 07/20  17:00:00,158182073.6,0,0,35250084.97,11000935.71,0,43179825.02
 07/20  18:00:00,156915927.3,0,0,35132695.37,15113753.49,0,55095094.31
 07/20  19:00:00,142025885.9,0,0,23771608.28,16325888.28,0,66181081.05
 07/20  20:00:00,122925696.9,0,0,5458918.704,13689153.97,0,56579424.36
 07/20  21:00:00,114825342.2,0,0,0,14933174.33,0,60766240.47
 07/20  22:00:00,77348805.04,0,0,0,12342963.1,0,50164244.12
 07/20  23:00:00,54077900.82,358696.6732,0,0,6985209.246,0,30340967.85
 07/20  24:00:00,44653400.92,60167516.8,0,0,5520647.83,0,19541737.05
 07/21  01:00:00,23771591.35,0,0,0,186715.6713,0,2577600
 07/21  02:00:00,26827510.27,0,0,0,186651.7255,0,2577600
 07/21  03:00:00,24190481.22,0,0,0,373285.0201,0,2577600
 07/21  04:00:00,40754955.65,28398032.31,0,567634.2801,186727.1983,0,2577600
 07/21  05:00:00,63089483.14,82326087.23,0,0,186714.6847,0,2577600
 07/21  06:00:00,70172940.84,14733161.51,0,0,4131169.062,0,10886676.32
 07/21  07:00:00,86313056.07,104312.3823,0,0,16365403.52,0,62950603.2
 07/21  08:00:00,99772706.19,0,0,1447185.183,15086977.09,0,62708950.23
 07/21  09:00:00,114750884.5,0,0,13431132.13,12314511.8,0,50250088.5
 07/21  10:00:00,142429247.7,0,0,22138741.26,11084063.73,0,39752223.02
 07/21  11:00:00,171020786.5,0,0,35257262.38,12314680.88,0,49997072.08
 07/21  12:00:00,170233807.3,0,0,42787137.62,10836319.2,0,42099615.05
 07/21  13:00:00,163519437.6,0,0,42915781.91,9697204.576,0,39352075.22
 07/21  14:00:00,150621654.3,0,0,37903055.57,8325542.45,0,35537462.78
 07/21  15:00:00,144114875.2,0,0,32557778.76,8324280.536,0,29160742.99
 07/21  16:00:00,151204543.9,0,0,31752621.95,8179565.205,0,38027046.75
 07/21  17:00:00,156368567.9,0,0,33135698.22,10952503.1,0,39590124.13
 07/21  18:00:00,159087411.1,0,0,36606623.39,15113585.4,0,61956289.41
 07/21  19:00:00,155237324.6,0,0,34447068.9,16326091.1,0,64062522.48
 07/21  20:00:00,149890404.3,0,0,29803864.91,13725944.37,0,51506230.02
 07/21  21:00:00,130789991.6,0,0,16466232.63,14932149.01,0,62346795.72
 07/21  22:00:00,81280316.02,0,0,1557555.269,12336750.93,0,50302182.5
 07/21  23:00:00,53815621.22,0,0,0,6958611.084,0,28822717.72
 07/21  24:00:00,44611694.42,32301130.76,0,0,5519782.513,0,19548006.52
 07/22  01:00:00,23856509.63,0,0,0,186693.5244,0,2577600
 07/22  02:00:00,26887371.14,0,0,0,186635.8855,0,2577600
 07/22  03:00:00,24039117.93,0,0,0,186650.0928,0,2577600
 07/22  04:00:00,37626612.5,37178976.01,0,0,373372.5665,0,2577600
 07/22  05:00:00,60372145.28,89731151.26,0,0,186708.3565,0,2577600
 07/22  06:00:00,68068042.76,15166434.05,0,0,4131056.796,0,19200079.8
 07/22  07:00:00,73861141.67,0,0,0,4348938.136,0,10879367.3
 07/22  08:00:00,86111202.82,0,0,0,4149073.868,0,19178703.57
 07/22  09:00:00,103519468.8,0,0,0,13742923.82,0,50394240.39
 07/22  10:00:00,118771236.8,0,0,0,12316642.86,0,50255037.05
 07/22  11:00:00,131684142.3,52032.3868,0,160495.1384,13765926.33,0,51185870.14
 07/22  12:00:00,123200110,0,0,0,13612486.13,0,61049760.44
 07/22  13:00:00,119275134.9,0,0,0,12336506.81,0,48722137.76
 07/22  14:00:00,110626806,0,0,105589.1348,10888884.54,0,41130852.86
 07/22  15:00:00,109426301.5,0,0,300542.8239,11082092.5,0,42877130.45
 07/22  16:00:00,120174153.2,0,0,438521.626,9545492.222,0,38997016.95
 07/22  17:00:00,123221252.4,0,0,2026450.22,10996780.96,0,45656947.91
 07/22  18:00:00,125357384.1,0,0,8475699.879,15113468.16,0,54700707.13
 07/22  19:00:00,123683958,0,0,7570193.43,14966832.82,0,60115005.46
 07/22  20:00:00,121275159.9,0,0,156892.7092,13567998.7,0,56436818.44
 07/22  21:00:00,120310158,0,0,0,15088178.08,0,57346161.99
 07/22  22:00:00,77193337.19,0,0,0,11078425.54,0,49501528.79
 07/22  23:00:00,55407647.19,0,0,0,8193957.042,0,29216758.4
 07/22  24:00:00,45775099.35,51888749.04,0,0,5642383.742,0,28264630.64
 07/23  01:00:00,23837031.43,0,0,0,186660.6719,0,2577600
 07/23  02:00:00,26871958.1,0,0,0,186641.553,0,2577600
 07/23  03:00:00,24046971.63,0,0,0,186649.5804,0,2577600
 07/23  04:00:00,37536485.39,29539014.54,0,129924.8973,186709.5949,0,2577600
 07/23  05:00:00,61052447.62,74500112.09,0,0,186732.9856,0,2577600
 07/23  06:00:00,68169166.61,12209791.86,0,0,4348667.528,0,10874369.22
 07/23  07:00:00,73423242.42,197636.2547,0,0,4130905.237,0,19195265.91
 07/23  08:00:00,84281554.89,0,0,0,4348337.748,0,10886798.68
 07/23  09:00:00,92541071.69,96697.50776,0,0,4130538.99,0,19201644.72
 07/23  10:00:00,119085566.2,0,0,0,13766568.6,0,50584130.75
 07/23  11:00:00,138180547.4,0,0,5429796.322,13742167.9,0,55351725
 07/23  12:00:00,134122608,0,0,15055880.87,10804014.05,0,45364233.78
 07/23  13:00:00,132268026.4,0,0,17935672.46,11080624.93,0,40395954.99
 07/23  14:00:00,120080179.7,0,0,14826999.25,8325586.912,0,37653781.89
 07/23  15:00:00,124924887.3,0,0,19099181.04,8307121.055,0,29132410.82
 07/23  16:00:00,140683201.3,0,0,26228351.93,8180498.391,0,37998621.4
 07/23  17:00:00,140130784.8,0,0,23019390.27,10969465.81,0,39569317.48
 07/23  18:00:00,131745239.3,0,0,18513515.99,13765218.83,0,52110325.79
 07/23  19:00:00,119003436.5,0,0,9997112.641,13629321.74,0,59904664.84
 07/23  20:00:00,113164769.2,0,0,196775.0286,10897172.64,0,39804046.11
 07/23  21:00:00,108236617.8,0,0,0,13767128.81,0,54402842.73
 07/23  22:00:00,75902628.8,343846.6794,0,0,10959102.33,0,45920409.03
 07/23  23:00:00,52653280.44,0,0,0,5618683.061,0,28258525.08
 07/23  24:00:00,46838845.79,61830113.88,0,0,6838184.615,0,21498319.05
 07/24  01:00:00,23923790.35,0,0,0,373349.5544,0,8904674.39
 07/24  02:00:00,26796701.11,0,0,0,186650.9197,0,2577600
 07/24  03:00:00,23981259.47,0,0,0,186661.3678,0,2577600
 07/24  04:00:00,37477184.34,50576116.21,0,0,186738.9554,0,2577600
 07/24  05:00:00,62132233.38,122828891.7,0,0,186740.952,0,2577600
 07/24  06:00:00,69552133.7,21602261.11,0,0,4174997.341,0,10889467.87
 07/24  07:00:00,86592214.64,0,0,0,16406046.25,0,57621544.64
 07/24  08:00:00,95971386.11,0,0,0,14980843.74,0,58439591.03
 07/24  09:00:00,110437097.9,0,0,7806540.342,12313940,0,50443765.14
 07/24  10:00:00,142555706.6,0,0,22317846.4,11081441.29,0,49099629.71
 07/24  11:00:00,172145587.5,0,0,36189151.56,12314433.39,0,44705218.56
 07/24  12:00:00,170678620.4,0,0,43111973.2,10995075.59,0,45024971.35
 07/24  13:00:00,164258929.6,0,0,43787535.59,9550396.2,0,38885392.48
 07/24  14:00:00,151270766.6,0,0,38475075.74,8325685.187,0,30197957.17
 07/24  15:00:00,146357143.6,0,0,34500629.2,8325515.399,0,37002339.88
 07/24  16:00:00,156755052.5,0,0,36305524.12,8325972.513,0,29148130.05
 07/24  17:00:00,163430075.1,0,0,39767911.27,10818339.95,0,48645890.76
 07/24  18:00:00,165604826,0,0,42549015.77,15070444.45,0,52330692.15
 07/24  19:00:00,161773192.8,0,0,38880391.64,16326612.93,0,63872505.86
 07/24  20:00:00,149427026.2,0,0,28578961.68,13764342.51,0,61478240.76
 07/24  21:00:00,119167470,0,0,5777129.532,15049551.74,0,52438073.95
 07/24  22:00:00,78505023.46,0,0,0,12338733.92,0,50536722.04
 07/24  23:00:00,54101961.24,141777.8784,0,0,6859864.942,0,29147520.1
 07/24  24:00:00,44721012.23,49709006.87,0,0,5520623.554,0,28124990.27
 07/25  01:00:00,23910408.08,0,0,0,232122.799,0,2577600
 07/25  02:00:00,27036245.45,0,0,0,327848.5825,0,2577600
 07/25  03:00:00,24067623.58,0,0,0,186642.457,0,2577600
 07/25  04:00:00,41138564.31,23377990.79,0,953675.7347,186707.7795,0,2577600
 07/25  05:00:00,63945528.31,62981649.11,0,0,186733.8737,0,2577600
 07/25  06:00:00,70341195.79,10407591.46,0,0,4130513.39,0,10886927.79
 07/25  07:00:00,88186488.12,108296.9307,0,227346.1953,16391954.26,0,63317889.6
 07/25  08:00:00,100353769.4,0,0,3595031.231,15056953.46,0,52597009.68
 07/25  09:00:00,122628178.8,0,0,20131627.56,12313738.06,0,50528356.61
 07/25  10:00:00,149426026,0,0,27783475.2,11083257.39,0,49109083.11
 07/25  11:00:00,175705826.4,0,0,39257127.72,12313319.45,0,49963489.84
 07/25  12:00:00,174219354.6,0,0,46435090,10885729.21,0,39703906.53
 07/25  13:00:00,164978689.3,0,0,44223819.88,9651853.553,0,38913876.53
 07/25  14:00:00,150167827.6,0,0,37552764.64,8325709.143,0,38089117.28
 07/25  15:00:00,145766203.8,0,0,34033462.95,8325738.081,0,29134975.88
 07/25  16:00:00,154900412.5,0,0,34810784.4,8228673.683,0,29390161.46
 07/25  17:00:00,162130400.5,0,0,38448026.32,10893529.23,0,48349205.5
 07/25  18:00:00,165776592,0,0,41586166.77,15113427.72,0,52227184.21
 07/25  19:00:00,161741920.4,0,0,39151028.35,16326065.13,0,63854938.82
 07/25  20:00:00,154644272.9,0,0,33594024.15,13764966.76,0,61437083.68
 07/25  21:00:00,133499371.3,0,0,18717170.02,14941487.41,0,52820834.51
 07/25  22:00:00,81547051.94,0,0,3398454.946,12335278.79,0,49966397.22
 07/25  23:00:00,53368671.67,0,0,0,6926814.584,0,33057305.1
 07/25  24:00:00,44593127.45,18994656.49,0,0,5519771.709,0,24266266.93
 07/26  01:00:00,23916985.17,0,0,0,186640.9641,0,2577600
 07/26  02:00:00,26949805.48,0,0,0,186635.0917,0,2577600
 07/26  03:00:00,24118106.6,0,0,0,186635.3645,0,2577600
 07/26  04:00:00,37963466.4,27511667.15,0,348621.0505,373357.1544,0,2577600
 07/26  05:00:00,61814930.83,79460128.16,0,0,186709.9508,0,2577600
 07/26  06:00:00,69392915.05,13170459.39,0,0,4131194.897,0,10884610.36
 07/26  07:00:00,87955154.61,149429.7947,0,379491.3616,16352822.77,0,63299894.22
 07/26  08:00:00,111650531.9,0,0,15207508.51,15094240.49,0,53206895.58
 07/26  09:00:00,141445630.8,0,0,35341729.4,12313531.42,0,49931018.88
 07/26  10:00:00,161155829.1,0,0,37455519.72,11083598.94,0,49139251.07
 07/26  11:00:00,186323252,0,0,48388579.86,12313561.57,0,49998078.27
 07/26  12:00:00,185552870.1,0,0,57571368.37,10833847.42,0,39701014.39
 07/26  13:00:00,180207378.8,0,0,59215117.3,9699448.048,0,38899311.57
 07/26  14:00:00,166940975.2,0,0,53076715.23,8325559.739,0,38085443.63
 07/26  15:00:00,161700141.2,0,0,47929164.72,8321259.593,0,29137545.42
 07/26  16:00:00,172388919.1,0,0,50341358.43,8179438.623,0,31018091.84
 07/26  17:00:00,180183333.6,0,0,55340005.45,10955133.49,0,46670430.78
 07/26  18:00:00,183362458.5,0,0,59387076.43,15113799.2,0,52266511.47
 07/26  19:00:00,176542960.8,0,0,52834290.21,16326578.24,0,63802324.74
 07/26  20:00:00,168900472.8,0,0,45398243.94,13727422.3,0,61499562.46
 07/26  21:00:00,154384930.8,0,0,35767856.88,14932772.45,0,52656624.6
 07/26  22:00:00,101323930,0,0,21692688.17,12335799.16,0,50093300.79
 07/26  23:00:00,67108164.61,0,0,12121522.98,6956865.282,0,33715975.29
 07/26  24:00:00,44492768.63,7546522.2,0,0,5519489.587,0,23439642.08
 07/27  01:00:00,23922419.1,0,0,0,186694.3438,0,2577600
 07/27  02:00:00,26961720.78,0,0,0,186624.9743,0,2577600
 07/27  03:00:00,24133525.25,0,0,0,186624.7947,0,2577600
 07/27  04:00:00,43172969.32,3277015.798,0,3324600.078,373347.4635,0,2577600
 07/27  05:00:00,61600633.68,13122670.92,0,377078.7595,186737.0203,0,2577600
 07/27  06:00:00,68971091.48,2417350.185,0,0,4129800.881,0,10880148.18
 07/27  07:00:00,104900514.8,0,0,16600422.26,16328919.39,0,63163545.22
 07/27  08:00:00,124865955.8,0,0,26423463.6,15112101.63,0,53092061.36
 07/27  09:00:00,135046703.7,0,0,29778185.83,12314131.15,0,49992125.41
 07/27  10:00:00,151638322.1,0,0,29557739.63,11067389.66,0,49132741.16
 07/27  11:00:00,175367957.4,0,0,38805365.53,12330977.58,0,49997553.05
 07/27  12:00:00,171424517.7,0,0,43862574.41,10807703.42,0,39705041.86
 07/27  13:00:00,165071609.8,0,0,44359031.41,9723861.838,0,38911452.93
 07/27  14:00:00,154321164.2,0,0,41057361.73,8325566.155,0,38064654.22
 07/27  15:00:00,151699324.5,0,0,39002693.23,8291813.756,0,29132007.87
 07/27  16:00:00,164253940.1,0,0,42883116.63,8178782.246,0,29119356.81
 07/27  17:00:00,173677818.2,0,0,48902740.16,10990197.46,0,48658638.86
 07/27  18:00:00,176866408.8,0,0,53056958.64,15113875.87,0,52248343.78
 07/27  19:00:00,171084894.6,0,0,48736499.88,16326746.72,0,63796766.94
 07/27  20:00:00,162412611.1,0,0,39481754.17,13698248.89,0,61453327.77
 07/27  21:00:00,128610679.2,0,0,13731218.85,14931796.62,0,52412511.58
 07/27  22:00:00,78500249.26,0,0,0,12338939.62,0,50501218.72
 07/27  23:00:00,54215158.71,284777.0926,0,0,6979263.443,0,29131084.83
 07/27  24:00:00,44729485.93,51625020.28,0,0,5519825.043,0,28118309.96
 07/28  01:00:00,23864098.1,0,0,0,186657.7703,0,2577600
 07/28  02:00:00,26897246.75,0,0,0,186636.1127,0,2577600
 07/28  03:00:00,24070177.95,0,0,0,186635.0861,0,2577600
 07/28  04:00:00,41325916.97,20796603.68,0,950956.6886,373380.0106,0,2577600
 07/28  05:00:00,63843975.4,50248144.82,0,0,186731.5542,0,2577600
 07/28  06:00:00,71229021.75,468044.4112,0,0,4130702.507,0,10880408.56
 07/28  07:00:00,87061622.95,0,0,0,16343762.85,0,63174982.76
 07/28  08:00:00,111604222.3,0,0,14321929.51,15101886.39,0,52555009.26
 07/28  09:00:00,138546506.4,0,0,32915248.33,12313146.15,0,50489706.29
 07/28  10:00:00,160199803.5,0,0,36681580.67,11082295,0,49092966.99
 07/28  11:00:00,189282830.8,0,0,51357627.85,12313480.21,0,48619783.34
 07/28  12:00:00,191462403.1,0,0,63476136.39,10828209.64,0,41047957.89
 07/28  13:00:00,186468612.8,0,0,65466009.98,9704633.405,0,38894322.91
 07/28  14:00:00,172312528.8,0,0,58440084.37,8325821.402,0,32416539.9
 07/28  15:00:00,170396106.2,0,0,56571035.92,8314040.166,0,34783855.93
 07/28  16:00:00,183596459.7,0,0,61514420.6,8179653.622,0,29113420.31
 07/28  17:00:00,188985515.6,0,0,64123887.81,10962634.66,0,48604768.96
 07/28  18:00:00,189543247.4,0,0,65715900.54,15113783.62,0,52281383.15
 07/28  19:00:00,179535578.1,0,0,58180268.88,16326564.43,0,63811164.51
 07/28  20:00:00,174779743.4,0,0,50282634.79,13721592.02,0,61370849.15
 07/28  21:00:00,156329962.1,0,0,37783078.79,14932113.81,0,52406333.13
 07/28  22:00:00,106498989.5,0,0,26181788.83,12335856.3,0,50331865
 07/28  23:00:00,72196684.74,0,0,16566398.4,6961753.695,0,28944315.45
 07/28  24:00:00,44575289.48,7060219.051,0,0,5519450.855,0,28110171.4
 07/29  01:00:00,23922871.48,0,0,0,186692.7173,0,2577600
 07/29  02:00:00,26958305.65,0,0,0,186623.1377,0,2577600
 07/29  03:00:00,24118560.58,0,0,0,186623.9785,0,2577600
 07/29  04:00:00,37803132.2,27885524.37,0,219391.1408,373355.5396,0,2577600
 07/29  05:00:00,61347546.53,96286966.03,0,0,186735.9513,0,2577600
 07/29  06:00:00,67498835.66,17679979.52,0,0,4131598.645,0,10881823.79
 07/29  07:00:00,72980506.41,143608.6365,0,0,4348902.18,0,19200598.19
 07/29  08:00:00,88635087.71,0,0,364102.0001,4130791.55,0,10887815.53
 07/29  09:00:00,108907037.2,0,0,6517084.398,13765151.71,0,50195657.48
 07/29  10:00:00,135481936.6,0,0,16450484.84,12313369.96,0,50251001.91
 07/29  11:00:00,164452476.2,0,0,29610532.18,13755775.99,0,54030565.42
 07/29  12:00:00,159719226.7,0,0,32646996.17,13566098.96,0,57959698.85
 07/29  13:00:00,150479099.6,0,0,30749504.82,12337417.36,0,50119570.6
 07/29  14:00:00,137631543.3,0,0,26127892.91,10934713.57,0,39691812.48
 07/29  15:00:00,137344099.4,0,0,25844820.83,11082657.11,0,44880212.84
