Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/07  09:00:00,393967236.5,100346186.9,0,0,373008.4031,3164400
 01/07  10:00:00,374750902.8,71179167.42,0,0,372993.979,3164400
 01/07  11:00:00,386565434.7,65825219.73,0,0,186500.028,3164400
 01/07  12:00:00,378248809.7,54527066.86,0,0,372960.0356,3164400
 01/07  13:00:00,389362583.3,26275067.26,0,0,186490.3159,3164400
 01/07  14:00:00,374394202.8,16931391.66,0,0,372981.4394,3164400
 01/07  15:00:00,373340110.7,23163647.34,0,0,372968.1402,3164400
 01/07  16:00:00,388725007.6,28429201.09,0,0,186495.8589,3164400
 01/07  17:00:00,421187718.3,64790134.86,0,0,372983.2168,3164400
 01/07  18:00:00,456203734.8,97041010.21,0,0,372984.7235,3164400
 01/07  19:00:00,439597324.5,133928983.2,0,0,186479.8292,3164400
 01/07  20:00:00,463422954.9,140248063.8,0,0,372970.3951,3164400
 01/07  21:00:00,445976504.7,153587714.9,0,0,186496.9969,3164400
 01/07  22:00:00,462590605.6,137182630.9,0,0,372994.581,3164400
 01/07  23:00:00,445173561.1,199609080.4,0,0,373016.6848,3164400
 01/07  24:00:00,468262208,155999989.3,0,0,186524.4201,3164400
 01/08  01:00:00,435234485.9,195678338.1,0,0,373006.9327,3164400
 01/08  02:00:00,450908516.7,218824317.8,0,0,372989.3639,3164400
 01/08  03:00:00,434113907,255730898,0,0,186498.1864,3164400
 01/08  04:00:00,451222406.7,260158878.5,0,0,373038.6564,3164400
 01/08  05:00:00,437984208.7,281610321.4,0,0,186505.4873,3164400
 01/08  06:00:00,453722759.7,288319223.6,0,0,373014.7772,3164400
 01/08  07:00:00,448192023.3,315589758.6,0,0,373018.4602,3164400
 01/08  08:00:00,436092526.8,269267920.9,0,0,186514.4781,3164400
 01/08  09:00:00,383493241.9,174381697.2,0,1722024.391,373021.5478,3164400
 01/08  10:00:00,394579836.7,124347436.9,0,1763672.595,372959.3716,3164400
 01/08  11:00:00,369740471.6,93521814.4,0,901131.5023,186504.3413,3164400
 01/08  12:00:00,388625542.1,68236448.64,0,0,372978.7466,3164400
 01/08  13:00:00,370628816.5,63706465.05,0,920770.5412,373000.7075,3164400
 01/08  14:00:00,394527518.2,61414420.47,0,1878463.651,186501.6587,3164400
 01/08  15:00:00,381292531.6,64040847.58,0,956109.8458,372996.8326,3164400
 01/08  16:00:00,399310549.7,56561389.23,0,0,186512.2316,3164400
 01/08  17:00:00,421057185.4,62790995.92,0,0,372999.9034,3164400
 01/08  18:00:00,456145024.5,82820362.52,0,0,372994.8828,3164400
 01/08  19:00:00,438606059.5,112527749,0,0,186508.1989,3164400
 01/08  20:00:00,464806773.6,111183281.9,0,1912603.715,372986.9147,3164400
 01/08  21:00:00,444131886.2,123586812.4,0,966293.0105,372987.1276,3164400
 01/08  22:00:00,461133793.7,150379327.8,0,0,186497.1688,3164400
 01/08  23:00:00,442608163.8,177752442.7,0,966028.5396,373026.5439,3164400
 01/08  24:00:00,464585969.1,155763892.8,0,0,373005.3387,3164400
 01/09  01:00:00,433877096.9,197613330.9,0,0,186490.3373,3164400
 01/09  02:00:00,450654160.5,200031289.3,0,0,373030.2555,3164400
 01/09  03:00:00,432642204.3,237061765.6,0,0,186519.8867,3164400
 01/09  04:00:00,450051518.6,195811114.2,0,0,373038.967,3164400
 01/09  05:00:00,436046855.8,239856488.5,0,0,373014.4135,3164400
 01/09  06:00:00,453852894.9,210846498.4,0,0,186506.864,3164400
 01/09  07:00:00,464207294.1,1234668043,0,0,373012.8843,3164400
 01/09  08:00:00,1026930162,2224439317,0,0,373119.375,3164400
 01/09  09:00:00,1387052380,2047127728,0,94839.3415,50357494.63,147531255.1
 01/09  10:00:00,1332671504,1309033853,0,158728.0258,50400000,254293754.6
 01/09  11:00:00,1347352221,1001287695,0,0,50400000,299378108
 01/09  12:00:00,1354325951,1229732658,0,0,50400000,324513120.1
 01/09  13:00:00,1345782198,805815695.7,0,0,50400000,371826387.6
 01/09  14:00:00,1328862845,416194555.3,0,0,50400000,388682738.3
 01/09  15:00:00,1359505983,603551377.9,0,0,50400000,300406382.1
 01/09  16:00:00,1367681085,363015520.1,0,282038.48,50400000,304993918.7
 01/09  17:00:00,1449696281,619393789.6,0,92399.91421,50400000,55570294.27
 01/09  18:00:00,1166476241,600335692.5,0,0,50400000,52971198.01
 01/09  19:00:00,1165956753,685712908.2,0,0,50400000,81339598.11
 01/09  20:00:00,1168639795,808490946.7,0,0,50400000,125971245.7
 01/09  21:00:00,1119218180,703213179.7,0,242967.2206,1435359.223,14542588.93
 01/09  22:00:00,368642439.1,0,0,0,373050.0433,3164400
 01/09  23:00:00,367436987.5,0,0,0,372973.1817,3164400
 01/09  24:00:00,373164758.7,1287834.454,0,0,186440.451,3164400
 01/10  01:00:00,357388960.9,0,0,0,372954.7395,3164400
 01/10  02:00:00,357258041.2,0,0,0,186477.6359,3164400
 01/10  03:00:00,357572690.1,0,0,0,372950.4426,3164400
 01/10  04:00:00,357686668.5,0,0,0,372959.1524,3164400
 01/10  05:00:00,372137075.3,0,0,0,186474.2506,3164400
 01/10  06:00:00,369178721.4,0,0,0,372878.7833,3164400
 01/10  07:00:00,462608812.9,61883211.05,0,0,186494.0309,3164400
 01/10  08:00:00,990889742.3,702229709.2,0,0,373049.5499,3164400
 01/10  09:00:00,1368389879,1179218615,0,111346.9704,50381252.38,148981967.2
 01/10  10:00:00,1344277770,593617773.9,0,88984.45809,50400000,252896615
 01/10  11:00:00,1366363767,454629002.7,0,0,50400000,299451170.6
 01/10  12:00:00,1373618184,438031377.4,0,0,50400000,324918684.3
 01/10  13:00:00,1382197963,308230759.1,0,2548624.555,50400000,376073376.8
 01/10  14:00:00,1353547026,187452285.9,0,2296287.759,50400000,384846350.2
 01/10  15:00:00,1367521207,171211818.7,0,0,50400000,301026928.8
 01/10  16:00:00,1357287146,229172715,0,354654.4172,50400000,305107132.3
 01/10  17:00:00,1446209081,323186328.5,0,109428.4967,50400000,56212828.38
 01/10  18:00:00,1166180336,296668460.9,0,0,50400000,52965442.02
 01/10  19:00:00,1166876088,446727853.1,0,0,50400000,81348529.77
 01/10  20:00:00,1167399698,447590577.2,0,1274234.123,50400000,135081301.2
 01/10  21:00:00,1117364762,611081582.9,0,432433.9828,1435359.102,6721538.639
