Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/10  15:00:00,31532516.62,0,1030235.835,458867.3938,2055600,0
 01/10  16:00:00,31408820.13,0,1133460.286,68049.49953,2055600,0
 01/10  17:00:00,34273478.13,0,1424822.276,0,2055600,0
 01/10  18:00:00,32802478.36,0,7819784.622,0,2055600,0
 01/10  19:00:00,30099073.48,0,11104604.97,0,2055600,0
 01/10  20:00:00,14020014.06,0,900000,0,2055600,0
 01/10  21:00:00,12758490.91,0,900000,0,2055600,0
 01/10  22:00:00,12758490.91,0,900000,0,2055600,0
 01/10  23:00:00,11623120.08,0,900000,0,2055600,0
 01/10  24:00:00,11294477.42,0,900000,0,2055600,0
 01/11  01:00:00,13246044.04,0,900000,0,2055600,0
 01/11  02:00:00,13246044.04,0,900000,0,2055600,0
 01/11  03:00:00,13246044.04,0,900000,0,2055600,0
 01/11  04:00:00,13246044.04,0,900000,0,2055600,0
 01/11  05:00:00,13246044.04,0,900000,0,2055600,0
 01/11  06:00:00,14058146.99,0,900000,0,2055600,0
 01/11  07:00:00,33645406.41,6219684.949,13456500.63,0,2055600,0
 01/11  08:00:00,39634798.64,8380215.98,19296862.88,0,2055600,0
 01/11  09:00:00,42035603.6,0,10967568.21,0,2055600,0
 01/11  10:00:00,38300032.04,0,7775132.397,0,2055600,0
 01/11  11:00:00,35087604.51,0,4943968.392,0,2055600,0
 01/11  12:00:00,32883181.48,0,3016567.54,0,2055600,0
 01/11  13:00:00,31336538.8,0,3295463.921,0,2055600,0
 01/11  14:00:00,31055914.39,0,1079794.248,0,2055600,0
 01/11  15:00:00,30863986.19,0,757377.5687,40764.15246,2055600,0
 01/11  16:00:00,31101944.58,0,899858.0084,3231.980498,2055600,0
 01/11  17:00:00,33781475.22,0,1005005.416,0,2055600,0
 01/11  18:00:00,29722337.08,0,4739643.334,0,2055600,0
 01/11  19:00:00,25293239.34,0,6298770.832,0,2055600,0
 01/11  20:00:00,14020014.06,0,900000,0,2055600,0
 01/11  21:00:00,12758490.91,0,900000,0,2055600,0
 01/11  22:00:00,12758490.91,0,900000,0,2055600,0
 01/11  23:00:00,11623120.08,0,900000,0,2055600,0
 01/11  24:00:00,11294477.42,0,900000,0,2055600,0
 01/12  01:00:00,13246044.04,0,900000,0,2055600,0
