Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 07/15  18:00:00,1807084122,532607396.7,0,382410114.5,1490424.977,0,42000433.05
 07/15  19:00:00,1690672857,560889099,0,317766592,189300.5686,0,40030620.81
 07/15  20:00:00,1635268849,582894261.5,0,239885296.6,189378.2444,0,59753036.51
 07/15  21:00:00,1608118286,597710835.3,0,212614660.2,189366.7966,0,35160107.89
 07/15  22:00:00,1602416794,609218849.1,0,209509861.1,189354.3954,0,46780689.24
 07/15  23:00:00,1600646819,615226727,0,202663235.2,378791.7305,0,35165232.52
 07/15  24:00:00,1578534441,627156203.7,0,195825638.7,189381.8332,0,59752535.45
 07/16  01:00:00,1507419687,638341219.9,0,204683451.3,189429.7393,0,35162002.53
 07/16  02:00:00,1498667208,662281284.8,0,223404080.7,189415.7989,0,46779937.91
 07/16  03:00:00,1474900634,677836735.5,0,200133384.6,378789.1265,0,35163900.39
 07/16  04:00:00,1479447646,691323443.4,0,202921834.5,189433.8444,0,59749931.35
 07/16  05:00:00,1468071307,699111478.3,0,214141847.9,189419.235,0,35162841.63
 07/16  06:00:00,1498421961,691790248.6,0,256567513,189404.1235,0,46780849.63
 07/16  07:00:00,1621797846,653570511.3,0,329125453.8,189366.469,0,35164275.41
 07/16  08:00:00,2347021205,543096428.4,0,443483540,383005.1358,0,266472664.8
 07/16  09:00:00,2308345834,495647023.8,0,405264958.2,382818.9278,0,276968176.9
 07/16  10:00:00,2318597823,457623618.8,0,407443117.4,382880.7305,0,293855674
 07/16  11:00:00,2323525422,444051858.1,0,406377941.5,382777.1747,0,299590731.3
 07/16  12:00:00,2319121128,434748399.9,0,407329930,191438.6283,0,272621197.5
 07/16  13:00:00,2326319655,425471765.5,0,413485174.2,382805.6511,0,304505033.9
 07/16  14:00:00,2369771348,421477391.7,0,446429644.5,382739.1756,0,293627312.6
 07/16  15:00:00,2369692104,420269609.3,0,445645836.5,382793.9803,0,70775976.34
 07/16  16:00:00,1860784895,501991135,0,392760969.8,189342.1482,0,88316993.85
 07/16  17:00:00,1799397912,517888247.1,0,342027236.3,189334.2303,0,61703426.03
 07/16  18:00:00,1768090757,531246503,0,347911998.2,189386.3694,0,71791554.59
 07/16  19:00:00,1719554555,563734773.6,0,333407382.1,378738.3434,0,35164669.06
 07/16  20:00:00,1655932504,598244272.8,0,320328752.9,189411.6476,0,35164259.34
 07/16  21:00:00,1658202929,617181946.6,0,316637063.6,189396.9589,0,42892253.83
 07/16  22:00:00,1654664472,631118196.7,0,315630858.6,189382.6041,0,63637186.28
 07/16  23:00:00,1591981791,653271950.4,0,257525518.6,189362.2163,0,35164791.75
 07/16  24:00:00,1527511701,674929854.1,0,217121181.6,378821.9112,0,35164384.12
 07/17  01:00:00,1598557360,680195362.6,0,218409024.9,189392.4932,0,49881117.53
 07/17  02:00:00,1586567107,690467350.8,0,206745240.9,189438.7547,0,56642789.97
 07/17  03:00:00,1573166200,698395642.8,0,193704100.4,189423.9872,0,35162929.94
 07/17  04:00:00,1570163187,705770806,0,192817107.4,378803.0434,0,35162563.81
 07/17  05:00:00,1553303413,711513929.7,0,195332273.3,189439.383,0,52245550.48
 07/17  06:00:00,1540364571,698559760.4,0,207263024,189423.6214,0,54277356.41
 07/17  07:00:00,2510647865,536758248.7,0,380918187.5,2205108.413,0,61602516.78
 07/17  08:00:00,3443745566,398457544.3,0,435836231.9,7097172.213,0,295807620.9
 07/17  09:00:00,3842303270,440420427.7,0,545217465.4,7986728.755,0,305026005.1
 07/17  10:00:00,3916745488,422707572,0,608858682.3,9346108.79,0,326265119.4
 07/17  11:00:00,3988957085,411018270.5,0,667686232.9,9986425.899,0,335605945.2
 07/17  12:00:00,3880682686,403743075,0,706404820.1,8458734.081,0,325335828.2
 07/17  13:00:00,4051100804,404632348.7,0,722135329.8,9986091.554,0,335427619.9
 07/17  14:00:00,4063122585,407147744.6,0,729058952.5,9304640.266,0,326618936.3
 07/17  15:00:00,4072059579,413378115.8,0,734825298.3,8999796.455,0,127067416.8
 07/17  16:00:00,3143485255,522256889.8,0,640875359.7,7644790.763,0,90334286.41
 07/17  17:00:00,3086984661,561919478.9,0,594540642.5,4995405.003,0,61830096.92
 07/17  18:00:00,2608659998,484181618,0,488701447.2,2364012.746,0,65352098.31
 07/17  19:00:00,2599021231,479613172.1,0,476552645.8,2364718.783,0,67390118.7
 07/17  20:00:00,2618346295,496286972.1,0,462964648.9,2364580.724,0,35485027.62
 07/17  21:00:00,2385168719,502097562.7,0,396707307.4,1276845.742,0,60004754.43
 07/17  22:00:00,2327917462,488414713.3,0,418767947.8,189245.137,0,46778007.83
 07/17  23:00:00,1986986562,544220164.1,0,419052552.4,378622.6963,0,35172200.75
 07/17  24:00:00,1889250466,552512700.4,0,369988159.4,189338.5587,0,59744581.83
 07/18  01:00:00,1889760113,554643342.4,0,371003232.6,189389.959,0,35158081.03
 07/18  02:00:00,1884393072,570506239.7,0,366256351.8,189377.4558,0,46776018.54
 07/18  03:00:00,1877375803,587741430.9,0,359887610.3,189364.3646,0,35160529.02
 07/18  04:00:00,1892656256,595228427,0,358963785.5,378810.4467,0,59743262.02
 07/18  05:00:00,1861077705,603912946.8,0,356090062.9,189383.9196,0,35162137.25
 07/18  06:00:00,1879841078,622877215.1,0,356278256.1,189359.1016,0,46776410.85
 07/18  07:00:00,2743755366,505659826.1,0,441665116.3,2333007.219,0,61489136.76
 07/18  08:00:00,3554549686,383630091.6,0,498608209.7,6916914.182,0,294517502.9
 07/18  09:00:00,3966963114,438634454.5,0,671996181.5,7945479.306,0,309383984.4
 07/18  10:00:00,4010969347,443403007.4,0,700077904.4,9518364.004,0,321374692
 07/18  11:00:00,4191301146,442742893.4,0,883609285.3,9859049.793,0,338678584.6
 07/18  12:00:00,4165325830,443412329.1,0,1005294363,8605308.17,0,321959539.2
 07/18  13:00:00,4313596373,436010706.2,0,998446062,9986362.476,0,335912798.4
 07/18  14:00:00,4312640575,414459083.4,0,987778881.2,9304617.357,0,325811524
 07/18  15:00:00,4229425465,395639069.4,0,899816929.9,9000633.231,0,127346954.3
 07/18  16:00:00,3363105715,494871876.8,0,865043304.2,7645595.156,0,90428116.66
 07/18  17:00:00,3347924076,542252313.7,0,858798271.2,4900616.426,0,87233639.7
 07/18  18:00:00,2806144472,453612257.2,0,687708858.5,2364205.71,0,35524643.31
 07/18  19:00:00,2791971960,474247308.9,0,672369458.7,2364220.316,0,72003049.61
 07/18  20:00:00,2773141724,517722229.9,0,620861984.8,2364736.168,0,60389658.51
 07/18  21:00:00,2615132165,529728042.4,0,595726962.2,1284976.903,0,35227289.62
 07/18  22:00:00,2528362246,532522530.4,0,585614670.5,371336.1412,0,37085601.62
 07/18  23:00:00,2153473037,600822520.8,0,552337329.4,189328.7717,0,58910641.82
 07/18  24:00:00,2112885032,614190528.4,0,528078872.5,189388.9728,0,45697248.87
 07/19  01:00:00,2083431532,627843500.7,0,499596053.5,189378.877,0,35158599.6
 07/19  02:00:00,2058484813,637797535.8,0,475321909.4,264781.805,0,46773017.63
 07/19  03:00:00,1946158272,637092258.1,0,381542648.4,303331.1952,0,39511646.75
 07/19  04:00:00,2020945447,635402629.4,0,444380133.6,189388.3819,0,55385568.61
 07/19  05:00:00,1983869277,639310574.9,0,431498517.4,189374.2034,0,35158720.63
 07/19  06:00:00,2052606554,624905760.4,0,515043095.6,189420.7553,0,46773435.63
 07/19  07:00:00,2906259272,464058209.8,0,602057539.1,2333116.349,0,61306278.96
 07/19  08:00:00,3750747104,340605874.2,0,681336679.8,6916923.303,0,293832036.6
 07/19  09:00:00,4137703269,380923202.7,0,822944961.5,8008593.784,0,332152603.2
 07/19  10:00:00,4201275263,369029140.8,0,873018613.6,9518436.336,0,315068512.6
 07/19  11:00:00,4265839290,354689759.2,0,921916864.5,9783120.264,0,345894445.4
 07/19  12:00:00,4157031321,346464498.6,0,959621689.1,8692244.154,0,297120176.7
 07/19  13:00:00,4321652064,345449991.9,0,969625483.5,9829457.22,0,335769458.9
 07/19  14:00:00,4309921927,353316248.8,0,952671013.9,9469567.812,0,325647156.3
 07/19  15:00:00,4283764610,367191062.9,0,924080613.7,9000939.851,0,127323320.7
 07/19  16:00:00,3359093853,460840572,0,841360120.9,7589370.235,0,108790226.9
 07/19  17:00:00,3347666851,493070864.8,0,842012099.3,4919526.254,0,69349973.34
 07/19  18:00:00,2791999696,401481905.7,0,662943382.7,2323785.073,0,47960056.79
 07/19  19:00:00,2731590310,431556390.5,0,602137437.5,2364324.053,0,59553040.5
 07/19  20:00:00,2694758521,472947480,0,535076342.4,2364162.444,0,60384586.27
 07/19  21:00:00,2530384130,480992794.8,0,505375561.6,1489803.864,0,35228753.44
 07/19  22:00:00,2436466314,498693557,0,498762717.2,189283.3161,0,35164644.37
 07/19  23:00:00,2044149998,564206635.7,0,456498111.8,189335.9052,0,71363094.09
 07/19  24:00:00,1863184091,575758350.2,0,347677255,189333.6435,0,35157712.19
 07/20  01:00:00,2018164028,587620424.6,0,448011994.4,189389.0179,0,35152050.58
 07/20  02:00:00,2033096546,599352192.8,0,462822903.2,378745.6132,0,42939243.92
 07/20  03:00:00,2031658298,611815288.3,0,462014563.1,189415.689,0,63567198.01
 07/20  04:00:00,2009633867,625337816.8,0,438064644.9,189402.3789,0,35156330.69
 07/20  05:00:00,1970193750,633712891.9,0,423213047.4,189388.5911,0,35159053.85
 07/20  06:00:00,1917377389,619442017.2,0,404777056.4,189374.4077,0,46772180.28
 07/20  07:00:00,2843346210,498397510.5,0,551514521.4,2333024.995,0,81099433.23
 07/20  08:00:00,3738656090,372019035.8,0,682269962.3,6917355.255,0,273392093.9
 07/20  09:00:00,4064217833,412858323.3,0,761692099.5,8026902.834,0,332049151.1
 07/20  10:00:00,3966946189,419533349.9,0,648776744,9518447.12,0,324783490.5
 07/20  11:00:00,3976667636,422774670.4,0,644094006.3,9783130.498,0,335848429.5
 07/20  12:00:00,3854208747,430448795.3,0,668995958.5,8692261.057,0,297010860.9
 07/20  13:00:00,3989528066,430777719.2,0,651519216.3,9783204.912,0,346144649.8
 07/20  14:00:00,3991431541,436183598.2,0,648316302.6,9518138.714,0,322319062.3
 07/20  15:00:00,3973793559,451383527.6,0,628328409.1,8987177.613,0,119957770.9
 07/20  16:00:00,3055039659,538924937.1,0,549505155.9,7571410.966,0,117088331.4
 07/20  17:00:00,3003816747,571350553,0,509603097.5,4970830.883,0,61328834.03
 07/20  18:00:00,2552001046,495850473.7,0,444845866.4,2288694.948,0,60445944.92
 07/20  19:00:00,2324601305,495633715,0,346532751.1,2364506.743,0,47093347.59
 07/20  20:00:00,2219430046,522042563.1,0,254344139.2,2364294.827,0,60382162.74
 07/20  21:00:00,2088906847,531684420.1,0,256844097.7,1489928.081,0,35244539.95
 07/20  22:00:00,1947466642,539884275.5,0,203619648.3,189240.1566,0,35174183.71
 07/20  23:00:00,1629717946,607145387.1,0,250011853.7,189352.1166,0,71362569.51
 07/20  24:00:00,1526088420,622253921.7,0,179760285.3,189349.649,0,35156102.16
 07/21  01:00:00,1517050921,637465150.8,0,172501680.5,189332.3057,0,35154501.38
 07/21  02:00:00,1507263533,653135950.7,0,163747830.2,378776.8061,0,35309957.67
 07/21  03:00:00,1539874217,666806817.8,0,195530515.8,189369.79,0,71195457.14
 07/21  04:00:00,1575312703,676105895.3,0,215132679.6,189417.8399,0,35154831.99
 07/21  05:00:00,1518974730,682855883.7,0,189402788.2,189403.7343,0,35152101.71
 07/21  06:00:00,1498063522,671772801.3,0,196991843.5,203747.6906,0,43938765.19
 07/21  07:00:00,2300918871,524597540.3,0,234843596.3,2315573.371,0,89507347.99
 07/21  08:00:00,3101069796,402468040.8,0,255724076.3,6930050.603,0,267448098.5
 07/21  09:00:00,3606505871,447011667.4,0,466399747.6,8035394.143,0,332004333.8
 07/21  10:00:00,3669614137,443482646.9,0,473960781.8,9518488.774,0,324347774.4
 07/21  11:00:00,3835079358,442062545.1,0,506081284.4,9783034.292,0,335698692.1
 07/21  12:00:00,3715445431,443850077.7,0,532450070.9,8692195.837,0,299322816.5
 07/21  13:00:00,3896345107,444277447.7,0,558234675.2,9783004.928,0,345460057.1
 07/21  14:00:00,3911149308,446250237.8,0,568657602.9,9517969.221,0,321438562.6
 07/21  15:00:00,3900757966,457242964.5,0,560007344.1,8912234.931,0,118643964.7
 07/21  16:00:00,2996863987,548135289.4,0,496942756.6,7572053.199,0,117073044.5
 07/21  17:00:00,2948840158,584768097.3,0,459057366.2,5101143.994,0,61323400.33
 07/21  18:00:00,2326506549,514114367.7,0,366737106.9,2223761.236,0,60441857.67
 07/21  19:00:00,2299414446,510383635.7,0,347900424.4,2341136.726,0,47090951.14
 07/21  20:00:00,2310616046,522683394.4,0,340155214.5,2364511.848,0,60378020.42
 07/21  21:00:00,2157276006,526901286.6,0,321096692.3,1489947.814,0,35237056.21
 07/21  22:00:00,2066865758,541230888.3,0,309031801.4,189259.3133,0,35164630.74
 07/21  23:00:00,1712845471,615093782,0,313440267.3,189371.3382,0,71358883.81
 07/21  24:00:00,1633936236,627614362.9,0,261579943.9,189368.6785,0,35154817.01
 07/22  01:00:00,1714462032,639196814.2,0,308770644.6,334389.7532,0,35153361.37
 07/22  02:00:00,1581000614,658418081.4,0,194007165,233698.9737,0,38009611.29
 07/22  03:00:00,1581434757,670166722.1,0,194032168.8,189387.0858,0,68489023.54
 07/22  04:00:00,1585038445,692605374.3,0,195577064.5,189374.0666,0,35153307.53
 07/22  05:00:00,1571842230,713920478.5,0,206337965.8,189421.8631,0,35151893.51
 07/22  06:00:00,1555966095,724923540.3,0,214264690.4,378802.2371,0,46614770.26
 07/22  07:00:00,1907295330,674653393.8,0,242114419.1,191436.812,0,59897075.18
 07/22  08:00:00,2431490603,588463961.1,0,299183856,2676309.13,0,240185365.1
 07/22  09:00:00,2695066859,642220912.7,0,332459987.1,3570629.764,0,302092096
 07/22  10:00:00,2775156501,634997455.6,0,402182397.2,3688750.949,0,289354561.8
 07/22  11:00:00,2820597716,616126253.5,0,431298612.6,3688567.869,0,281622912.8
 07/22  12:00:00,2870595263,604914561.8,0,453271617.6,3095398.552,0,293898457.7
 07/22  13:00:00,2928846299,605020376.4,0,509551208.2,3094415.058,0,303011811.6
 07/22  14:00:00,2979415419,633770707.7,0,560810796.3,2794932.015,0,294172724.4
 07/22  15:00:00,2996844867,631098457.8,0,577951019.5,3048936.795,0,96487546.71
 07/22  16:00:00,3003968126,618815811.7,0,584517749.2,2794881.893,0,88722291.81
 07/22  17:00:00,2719868832,557565131.8,0,538622913.4,1489855.839,0,61646052.04
 07/22  18:00:00,2005775203,664012709,0,473455045.2,1277651.945,0,41098783.57
 07/22  19:00:00,1747378815,714118989.8,0,338159367.8,378728.3622,0,65617988.69
 07/22  20:00:00,1714753171,733789167.5,0,307814829.5,189330.2644,0,35153849.32
 07/22  21:00:00,1670791970,738514966.9,0,263361977.3,189399.531,0,35153539.91
 07/22  22:00:00,1671089557,742133653,0,265941235.3,189386.1217,0,46770640.63
 07/22  23:00:00,1665807025,745918277,0,255782050.1,189372.1358,0,59731704.17
 07/22  24:00:00,1608351813,752864521.4,0,222397735.5,378829.8106,0,35153814.56
 07/23  01:00:00,1536442198,766203562.2,0,221115643.5,189397.0731,0,35148584.08
 07/23  02:00:00,1535547598,769765774,0,220565688.8,189358.8624,0,46768751.22
 07/23  03:00:00,1534969602,775436211.7,0,220281758.5,189428.9799,0,59729454.27
 07/23  04:00:00,1537390709,781041052.1,0,220060210.6,378814.013,0,35152709.87
 07/23  05:00:00,1513129989,783457403.8,0,219900018.3,189445.5944,0,35154663.84
 07/23  06:00:00,1488804809,780819431,0,219778397.9,189430.2292,0,46768951.78
 07/23  07:00:00,1545563518,766339124.6,0,260250953.9,189410.8349,0,59729532.64
 07/23  08:00:00,2025967024,646661930.4,0,290580312.6,382939.4343,0,240553568.4
 07/23  09:00:00,2048951654,613809546.6,0,309616231.3,382935.8905,0,275390031.5
 07/23  10:00:00,2066906218,599801906.4,0,327241238.5,382834.2381,0,293327626.1
 07/23  11:00:00,2218916261,565711611.9,0,392339969.8,191380.5389,0,302033722
 07/23  12:00:00,2326504938,541300811.1,0,424052876.8,382864.0373,0,268094461.7
 07/23  13:00:00,2329387964,516821630.7,0,426179710.6,382766.0557,0,301668505.8
 07/23  14:00:00,2254021120,496171498,0,395236619.1,382844.833,0,294359212.8
 07/23  15:00:00,2339532719,490692867.8,0,435226747.2,382751.0857,0,69756826.4
 07/23  16:00:00,1784323498,571358613.9,0,356749806.4,189381.175,0,88248827.21
 07/23  17:00:00,1668677813,597091244,0,333151273.1,189375.1022,0,61663083.28
 07/23  18:00:00,1608903406,628888928.2,0,313260355.7,189363.9692,0,71766162.58
 07/23  19:00:00,1543814213,658834727.4,0,254297470,189414.1825,0,35154095.45
 07/23  20:00:00,1538585212,689604383.2,0,211445603.6,378791.4702,0,35153684.98
 07/23  21:00:00,1532679734,712366996.8,0,207515958.3,189374.7402,0,35149269.77
 07/23  22:00:00,1519767661,716553168,0,196711850.4,189421.5595,0,71347665.77
 07/23  23:00:00,1498526312,729618360.8,0,202890552.2,189406.8741,0,35153702.32
 07/23  24:00:00,1430565280,744563759.6,0,162249766.2,189392.3082,0,35153320.59
 07/24  01:00:00,1494650327,744319931.3,0,156855043.6,378875.496,0,35154203.06
 07/24  02:00:00,1485544061,752363270.2,0,148560856.4,189415.9983,0,71343977.51
 07/24  03:00:00,1479464150,762080532,0,143185018.9,189401.266,0,35151998.99
 07/24  04:00:00,1481484261,770084402,0,142913432.3,189447.3898,0,35151619.56
 07/24  05:00:00,1457883946,772877339.9,0,142910133.7,378849.917,0,35152731.06
 07/24  06:00:00,1445722016,762124834.7,0,154784440.8,189401.7825,0,71340533.65
 07/24  07:00:00,2416388082,605447505.8,0,291588900.5,2099913.929,0,61600370.39
 07/24  08:00:00,3510493290,449127252.3,0,470000908.5,7092520.891,0,294690117.7
 07/24  09:00:00,3881158820,484709294.3,0,602566705.7,8035878.929,0,303642765.9
 07/24  10:00:00,3926539643,471016374.5,0,637151648,9315580.913,0,325560946.9
 07/24  11:00:00,3898431242,467673781.8,0,588233429.3,9975943.997,0,333452450.5
 07/24  12:00:00,3733186606,467677662.3,0,571273866.9,8580690.831,0,325221444.8
 07/24  13:00:00,3909309603,459830589.1,0,593083281.2,9879921.567,0,332690148.7
 07/24  14:00:00,3925322335,459011147.9,0,605370493.2,9518008.48,0,327061711.3
 07/24  15:00:00,3934581134,461494872.8,0,612110680.5,8775526.071,0,98917876.77
 07/24  16:00:00,3069233144,542373449.8,0,573602429.2,7644546.435,0,117123367.2
 07/24  17:00:00,3031665420,581223432.4,0,545101688.4,5106523.658,0,61320209.22
 07/24  18:00:00,2557839016,520248505.3,0,443395998,2364404.995,0,64885420.56
 07/24  19:00:00,2527105834,518075038.8,0,424419177.4,2358051.762,0,42634370.09
 07/24  20:00:00,2584092884,548338222,0,435675717.5,2230288.909,0,60364132.5
 07/24  21:00:00,2217010337,550665444.6,0,348368145.7,1403001.989,0,35236285.76
 07/24  22:00:00,2080778022,561999565.9,0,329634826.9,189272.5769,0,71038909.15
 07/24  23:00:00,1686308026,634716272.9,0,278084187.4,189350.2648,0,35485131.07
 07/24  24:00:00,1712577509,649614897.9,0,317352214.4,378744.827,0,35151837.63
 07/25  01:00:00,1701611039,664155667,0,307245541.9,189360.8912,0,35150456.33
 07/25  02:00:00,1697685626,675089836.9,0,303852655.8,189410.9139,0,46765002.65
 07/25  03:00:00,1696831845,685010921.4,0,303398293.4,189398.2289,0,59726624.46
 07/25  04:00:00,1651795681,697060123.9,0,253398593.7,341373.7794,0,35150541.48
 07/25  05:00:00,1628019178,703731407.3,0,257865353.1,226782.4622,0,35150269.42
 07/25  06:00:00,1667069325,686964448.4,0,316239932.1,189404.4411,0,46762499.11
 07/25  07:00:00,2641144263,545597916.3,0,432595201.6,2182062.975,0,86475629.16
 07/25  08:00:00,3575801577,409707795.4,0,529780584.1,7097087.589,0,272722480.7
 07/25  09:00:00,3964289338,449142578.9,0,672289661.1,8034947.171,0,325361000.3
 07/25  10:00:00,3905930809,446010027.9,0,601069203.9,9305171.881,0,324537637.6
 07/25  11:00:00,3923399241,449623128.9,0,607048679.5,9986374.322,0,334066975.3
 07/25  12:00:00,3787102488,452693028,0,618937148.8,8458717.182,0,297350576.4
 07/25  13:00:00,3944037469,460404277.4,0,623077079.6,9986064.941,0,336870170
 07/25  14:00:00,3961287032,459767682.4,0,637562706.8,9304623.365,0,322777715.3
 07/25  15:00:00,3985263546,458930748,0,658782202.1,8999764.996,0,126379424
 07/25  16:00:00,3096571368,548593687.2,0,600904561.4,7644896.591,0,104305934.9
 07/25  17:00:00,3050897688,590820899.2,0,563244055.4,5011444.059,0,73608634.38
 07/25  18:00:00,2564455921,539853349.1,0,448523368.7,2364167.725,0,35509815.78
 07/25  19:00:00,2516597242,538905986.5,0,408845533.2,2364814.609,0,71979881.79
 07/25  20:00:00,2603943510,573860750,0,456114877.9,2364566.498,0,60363312.14
 07/25  21:00:00,2508491430,581099712,0,504242094.4,1276858.748,0,35218454.19
 07/25  22:00:00,2462816820,585785394,0,534829395.1,189244.3248,0,36677621.67
 07/25  23:00:00,2054243849,648150747.8,0,468267155.9,378599.6196,0,69823223.71
 07/25  24:00:00,2013221731,660439846.3,0,443607708.1,189314.6315,0,35151776.44
 07/26  01:00:00,1967515332,670424790.6,0,407444333.5,189390.0057,0,35149290.06
 07/26  02:00:00,1811366771,687325549.9,0,338783080.8,189379.1859,0,46763627.5
 07/26  03:00:00,1774110541,698165875.9,0,340491399.5,189367.1296,0,35148725.65
 07/26  04:00:00,1723451709,709655279.6,0,326271054.3,378819.5941,0,59723574.88
 07/26  05:00:00,1614595795,717818076.2,0,251527520.4,189389.9032,0,35149045.11
 07/26  06:00:00,1605454571,707322605.2,0,267491954.4,189396.8019,0,46763582.67
 07/26  07:00:00,2802094896,538648264.4,0,523123244.8,2327917.771,0,61347493.12
 07/26  08:00:00,3828711901,389175563.8,0,773504261.3,6929558.687,0,292796742.6
 07/26  09:00:00,4004374440,423950550.2,0,698897992.1,7931783.814,0,322264388.4
 07/26  10:00:00,4001930362,422532333.9,0,685586507.4,9518308.22,0,305913109.5
 07/26  11:00:00,4026001443,420761012,0,696140243.8,9886964.51,0,337124313.8
 07/26  12:00:00,3897389601,417655092,0,714643190.2,8572927.326,0,321126648.8
 07/26  13:00:00,4090971885,408585401.1,0,753203733.9,9986354.356,0,333223044.5
 07/26  14:00:00,4116671951,406626893.8,0,773914183.6,9304549.793,0,326083841
 07/26  15:00:00,4120311522,412266625.8,0,774059059,9000419.577,0,126348950.8
 07/26  16:00:00,3214025437,504434854.3,0,705807593.7,7645244.307,0,90292908.63
 07/26  17:00:00,3177662878,542090118.7,0,680755939.8,4909747.758,0,65715243.82
 07/26  18:00:00,2665939295,462516917.5,0,543338732.2,2363996.289,0,56741424.82
 07/26  19:00:00,2633475705,483623349.3,0,508993329.9,2364130.756,0,71975626.92
 07/26  20:00:00,2640311720,510161190,0,472506857.8,2364757.916,0,35468019.5
 07/26  21:00:00,2478047046,511947930.6,0,456284484.6,1276894.425,0,59974513.2
 07/26  22:00:00,2402550700,514899413.7,0,467043784.1,378552.9282,0,35150023.53
 07/26  23:00:00,1981617342,570239146.8,0,420265297.3,189319.3392,0,46779583.5
 07/26  24:00:00,2035459934,590989590.8,0,464716579.7,189381.0382,0,35147239.91
 07/27  01:00:00,2015056898,608812287.2,0,445264906.5,189371.5058,0,59721559.18
 07/27  02:00:00,2016464185,614287907.8,0,447062209.2,189360.1102,0,42730780.76
 07/27  03:00:00,1936967232,617527269.5,0,400311284,378804.5276,0,39176834.44
 07/27  04:00:00,2052384461,622115230.2,0,480407406,189381.7653,0,35150208.71
 07/27  05:00:00,1864869906,637268872.6,0,359842057.2,189344.3308,0,59719595.6
 07/27  06:00:00,1985422369,607351392.4,0,463123224.5,189414.8436,0,46762725.41
 07/27  07:00:00,2799968441,481121666.1,0,508915082.9,2333164.845,0,61515544.33
 07/27  08:00:00,3577587571,380639622.2,0,511768057.7,6916652.356,0,292973438.9
 07/27  09:00:00,3855432672,436479426,0,546002443.5,8000396.528,0,304206168.4
 07/27  10:00:00,3849785481,434632334.4,0,529540860.2,9518411.264,0,324137405.3
 07/27  11:00:00,3870409731,434845909.1,0,537327095.8,9783140.647,0,333905204.1
 07/27  12:00:00,3734806413,439075134,0,549802438.3,8692278.008,0,324008495.4
 07/27  13:00:00,3922432125,444225510.7,0,584593143.6,9868934.709,0,332946470.5
 07/27  14:00:00,3957901579,449178714.4,0,618421091.3,9428137.031,0,326050973.8
 07/27  15:00:00,3986152156,447191614.7,0,644614807.1,9000940.11,0,126233789.7
 07/27  16:00:00,3121458111,521712201.7,0,615203694.8,7607735.104,0,90102055.46
 07/27  17:00:00,3101832839,550901158.9,0,604435654.9,4892308.099,0,61757615.92
 07/27  18:00:00,2620070266,471461848.1,0,496678315.5,2342741.125,0,60480184.74
 07/27  19:00:00,2601049923,477191924.8,0,476597466.5,2364321.57,0,47080275.91
 07/27  20:00:00,2547196300,504135217.1,0,411196896.6,2364191.624,0,60358965.9
 07/27  21:00:00,2251087513,511306315.8,0,339342222.6,1489800.471,0,35235053.13
 07/27  22:00:00,2079319234,516667075.1,0,324605648.6,189284.3573,0,59749249.01
 07/27  23:00:00,1703054627,586527957.8,0,292458336.6,189337.3644,0,46764222.72
 07/27  24:00:00,1701843761,607744863.9,0,305272205.8,189335.2224,0,35143049.23
 07/28  01:00:00,1565893291,620105556.8,0,188749851.8,189391.1093,0,35147048.72
 07/28  02:00:00,1577304611,637335509.2,0,200301727.2,378748.7683,0,63085820.85
 07/28  03:00:00,1641900621,647469397.1,0,260145641.4,189416.8894,0,43384720.13
 07/28  04:00:00,1723691613,652516089.3,0,314651309,189403.1234,0,35147190.08
 07/28  05:00:00,1718782089,656027193.5,0,325655287.7,189388.8405,0,35146826.46
 07/28  06:00:00,1694969500,654011794,0,341580934.8,189363.7838,0,60783573.09
 07/28  07:00:00,2745848078,513985854.8,0,457008001.7,2332961.151,0,72215408.49
 07/28  08:00:00,3617253720,389764458.7,0,561031282.2,6917231.368,0,291374960
 07/28  09:00:00,3933841931,423167743.2,0,620482483.7,8023831.767,0,305714717.8
 07/28  10:00:00,3994109462,410613719.6,0,670561970.1,9518469.88,0,323937140.3
 07/28  11:00:00,4064245797,397237873.7,0,726886625.2,9783109.684,0,333748840.5
 07/28  12:00:00,3972035574,385996320.7,0,780680952.6,8692215.627,0,300303004.4
 07/28  13:00:00,4176457698,373357459.5,0,830435457.3,9783183.701,0,338156624.6
 07/28  14:00:00,4203015542,371936472.7,0,852474734.2,9518111.03,0,317378648.7
 07/28  15:00:00,4242674276,366177650.6,0,888764404.9,8985742.544,0,126230055.8
 07/28  16:00:00,3355937156,455263655.1,0,841295235.2,7571108.889,0,103862179.2
 07/28  17:00:00,3288784764,512409343.7,0,784182560.3,4973446.207,0,73992010.88
 07/28  18:00:00,2714112126,434618478.8,0,585834696.2,2286500.359,0,35507910.78
 07/28  19:00:00,2664810256,446632827.3,0,540138848.8,2364443.375,0,71971066.84
 07/28  20:00:00,2673470929,476937156.8,0,505816811.4,2364220.048,0,60359548.25
 07/28  21:00:00,2503925709,487289277.9,0,482205392.4,1489879.993,0,35214092.33
 07/28  22:00:00,2423879606,479910460,0,480284229.2,189246.1201,0,35152121.86
 07/28  23:00:00,2073818260,529412704.4,0,472383392.9,189345.6662,0,56216195.24
