Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/12  15:00:00,177302024.7,295185554.1,0,0,8195590.22,0
 01/12  16:00:00,181297976.1,325033874.8,0,0,11780590.35,0
 01/12  17:00:00,190714445.6,351496255.9,0,0,10943749.07,0
 01/12  18:00:00,199104623.7,355265672.6,0,0,9451326.647,0
 01/12  19:00:00,198102317.9,242093265.3,0,0,9449681.254,0
 01/12  20:00:00,200669990.5,282598148.3,0,0,11983473.52,0
 01/12  21:00:00,151182796.7,317300742.2,0,0,8159593.252,0
 01/12  22:00:00,72511907.39,53627378.62,0,0,5625705.672,0
 01/12  23:00:00,72530359.46,55096275.87,0,0,5621508.542,0
 01/12  24:00:00,58246970.01,66544822.58,0,0,9373564.112,0
 01/13  01:00:00,45865004.61,398345.9784,0,125987.2937,4359600,0
 01/13  02:00:00,24578320.12,0,0,0,4359600,0
 01/13  03:00:00,25830669.72,0,0,0,5611949.6,0
 01/13  04:00:00,27593024.39,721438.4276,0,124988.0304,5611666.993,0
 01/13  05:00:00,27564990.19,812656.6404,0,96708.009,5611912.811,0
 01/13  06:00:00,27566204.17,768890.033,0,97920.21288,5611914.59,0
 01/13  07:00:00,37440537.2,787526.9981,0,195128.2548,8116837.29,0
 01/13  08:00:00,33982707.04,85707076.93,0,606341.6832,4359600,0
 01/13  09:00:00,59431125.46,412436929.1,0,132793.4856,4359600,0
 01/13  10:00:00,130260578,470296561.2,0,0,8143432.241,0
 01/13  11:00:00,179296842.3,353577084.7,0,0,9410091.823,0
 01/13  12:00:00,177445151.8,277451513.7,0,0,8165283.12,0
 01/13  13:00:00,181774694.9,454841755.1,0,0,12015246.98,0
 01/13  14:00:00,181920273.7,447920080.9,0,0,12062770.54,0
 01/13  15:00:00,182466792.8,484877550.9,0,0,12007477.33,0
 01/13  16:00:00,178861709.8,529182534.7,0,0,8183240.275,0
 01/13  17:00:00,193416026.7,566993747.9,0,0,11988996.25,0
 01/13  18:00:00,201132712.8,574202673.8,0,0,10723412.61,0
 01/13  19:00:00,197820592.7,356075524.4,0,0,8176619.767,0
 01/13  20:00:00,201585634.8,346119221.1,0,0,11984250.54,0
 01/13  21:00:00,151359438.6,342833492.3,0,0,8159839.943,0
 01/13  22:00:00,73774041,54108483.59,0,0,6863341.743,0
 01/13  23:00:00,73759740.96,53475639.43,0,0,6873603.323,0
 01/13  24:00:00,73766791.68,54200758.02,0,0,6869079.083,0
 01/14  01:00:00,45874515.12,0,0,173285.4171,4359600,0
 01/14  02:00:00,25830552.53,0,0,0,5611832.412,0
 01/14  03:00:00,24578320.12,0,0,0,4359600,0
 01/14  04:00:00,24578320.12,0,0,0,4359600,0
 01/14  05:00:00,29587151.88,0,0,0,9368431.763,0
 01/14  06:00:00,24578320.12,0,0,0,4359600,0
 01/14  07:00:00,33809001.32,0,0,0,6863961.994,0
 01/14  08:00:00,31821390.93,49377108.12,0,628557.9059,4359600,0
 01/14  09:00:00,60844187.76,336190832.8,0,371841.5022,5611435.491,0
 01/14  10:00:00,130699953.2,404875128.1,0,0,9403741.98,0
 01/14  11:00:00,177018554.5,357266338.1,0,0,6884926.724,0
 01/14  12:00:00,180151293,295610405.4,0,0,10706617.69,0
 01/14  13:00:00,177122402.1,466104174.5,0,0,6905329.029,0
 01/14  14:00:00,183302599.6,391921148.9,0,0,13313721.8,0
 01/14  15:00:00,183221379.5,387351903.1,0,0,13308750.66,0
 01/14  16:00:00,182050901.8,406218514.4,0,0,12003572.43,0
 01/14  17:00:00,185619203.9,453141913.6,0,0,6155889.737,0
 01/14  18:00:00,203455378.1,525480682.4,0,0,12744105.28,0
 01/14  19:00:00,154248626,362512244.2,0,0,10714976.78,0
 01/14  20:00:00,75102830.59,57311750.88,0,0,8156403.996,0
 01/14  21:00:00,72563178.15,57003313.52,0,0,5626318.885,0
 01/14  22:00:00,72601240.62,59411020.7,0,0,5626004.622,0
 01/14  23:00:00,72636397.1,63147341,0,0,5621443.846,0
