Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 04/19  09:00:00,178827608.4,31577718.87,0,0,76395345.73,0
 04/19  10:00:00,159852139.2,23351705.15,0,91973.36949,67619017.77,0
 04/19  11:00:00,149340968.7,16829568.28,0,265245.6269,56277672.2,0
 04/19  12:00:00,145598766.1,8791496.879,0,293148.3563,53931106.86,0
 04/19  13:00:00,136651324.9,5190864.521,0,630489.8643,45850395.66,0
 04/19  14:00:00,127735474.5,5903893.197,0,636101.8934,37585836.14,0
 04/19  15:00:00,142223970.4,6145084.365,0,610387.5436,48698207.35,0
 04/19  16:00:00,167733145.5,4823386.362,0,580472.668,51410238.26,0
 04/19  17:00:00,204682809.9,2488046.403,0,0,69970053.23,0
 04/19  18:00:00,214271335,6490512,0,0,76457931.39,0
 04/19  19:00:00,209710825.1,11133568.46,0,0,75317584.69,0
 04/19  20:00:00,204182607.3,12174100.59,0,0,67821578.51,0
 04/19  21:00:00,179828678.7,17272492.33,0,0,56668156.02,0
 04/19  22:00:00,156994126.6,22821168.74,0,0,53603138.93,0
 04/19  23:00:00,116611018,30660908.3,0,0,30901532.15,0
 04/19  24:00:00,84699350.6,37003482.57,0,0,11861962.72,0
 04/20  01:00:00,80170226.35,37498943.44,0,0,9960450.021,0
 04/20  02:00:00,71711834.12,46266434.24,0,0,2815863.563,0
 04/20  03:00:00,81301495.49,49903900.07,0,0,13062427.82,0
 04/20  04:00:00,79154325.17,53849572.8,0,0,6105853.647,0
 04/20  05:00:00,113032573.8,44979697.57,0,0,27557823.56,0
 04/20  06:00:00,182800207.9,42523601.79,0,0,87208361.99,0
 04/20  07:00:00,202340360.2,48374183.62,0,0,93958508.67,0
 04/20  08:00:00,194506884.5,41199041.12,0,0,83073747.49,0
 04/20  09:00:00,178699224.4,40118076.74,0,0,76266961.7,0
 04/20  10:00:00,164353168.7,48513193.87,0,0,72212020.7,0
 04/20  11:00:00,149457609.1,55345163.61,0,0,56659558.13,0
 04/20  12:00:00,140299634.4,63004670.19,0,0,48925123.49,0
