Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/08  13:00:00,65773733.53,250686836.4,0,0,0,57836477.7
 01/08  14:00:00,61632141.87,239565633.3,0,0,0,90882329.86
 01/08  15:00:00,58178306.84,217218558.3,0,0,0,86776136.94
 01/08  16:00:00,57907316.01,207135913.7,0,0,0,29928505.83
 01/08  17:00:00,65012619.35,222470070.7,0,0,0,26282213.09
 01/08  18:00:00,67600124.91,235198585.7,0,0,0,21257377.08
 01/08  19:00:00,64452072.15,242126241.7,0,0,0,20331309.94
 01/08  20:00:00,61921378.47,247102076.1,0,0,0,11000740.02
 01/08  21:00:00,58724452.26,250567844.8,0,0,0,34569572.22
 01/08  22:00:00,54887722.98,227606987.3,0,0,0,41352336.58
 01/08  23:00:00,38756900.91,210609470,0,0,0,41782565.8
 01/08  24:00:00,32189919.64,220367099.7,0,0,0,2592000
 01/09  01:00:00,26930331.03,213232808.4,0,0,0,2592000
 01/09  02:00:00,15467007.05,0,0,0,0,2592000
 01/09  03:00:00,17156652.24,0,0,0,0,2592000
 01/09  04:00:00,18036077.27,60596880.17,0,0,0,2592000
 01/09  05:00:00,23263926.75,49355242.77,0,0,0,2592000
 01/09  06:00:00,40816395.78,265626888.8,0,0,0,2592000
 01/09  07:00:00,45327399.2,212383584.9,0,0,0,6937264.799
 01/09  08:00:00,45158109.18,221503548,0,0,0,15685470.42
 01/09  09:00:00,49147078.2,204111956.3,0,0,0,32791089.29
 01/09  10:00:00,53800836,181927973.6,0,0,0,14426770.33
 01/09  11:00:00,63351706.55,153859282.6,0,0,0,9050861.361
 01/09  12:00:00,72775030.39,151384402,0,0,0,63500678.05
 01/09  13:00:00,65970022.07,145835082.5,0,0,0,33805428.49
 01/09  14:00:00,61754920.29,129117101,0,0,0,88455458.45
 01/09  15:00:00,58357191.96,113162612,0,0,0,85560309.69
 01/09  16:00:00,58139097.74,106293151,0,0,0,27421962.67
 01/09  17:00:00,66608908.9,122234615.9,0,0,0,32211990.6
 01/09  18:00:00,69069935.84,137510815.6,0,0,0,21321008.13
 01/09  19:00:00,65990800,150580125.6,0,0,0,18721035.85
 01/09  20:00:00,63351859.37,143839459.7,0,0,0,12553770.68
 01/09  21:00:00,60042028.6,142568949.7,0,0,0,35011177.63
 01/09  22:00:00,56394681,137496159.3,0,0,0,40876998.22
 01/09  23:00:00,38032713.14,136662171.3,0,0,0,40425660.01
 01/09  24:00:00,31457937.88,143923686.1,0,0,0,17446057.55
 01/10  01:00:00,26345871.48,149733644.2,0,0,0,2592000
 01/10  02:00:00,15567838.49,0,0,0,0,2592000
 01/10  03:00:00,17311058.74,0,0,0,0,2592000
 01/10  04:00:00,18077368.43,42850060.86,0,0,0,2592000
 01/10  05:00:00,28116546.75,97150943.85,0,0,0,2592000
 01/10  06:00:00,43059803.92,210958728,0,0,0,2592000
 01/10  07:00:00,45970009.08,160629727.1,0,0,0,6931430.194
 01/10  08:00:00,44544733.38,167773475.6,0,0,0,15685497.59
 01/10  09:00:00,48651614.47,153879823,0,0,0,31297266.07
 01/10  10:00:00,53371913.96,137280432.5,0,0,0,12740611.54
 01/10  11:00:00,62975064.49,113649306,0,0,0,11088960.09
 01/10  12:00:00,72419880.38,116203075.5,0,0,0,63371859.95
