Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 06/23  10:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  11:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  12:00:00,206436407.3,43689834.09,195078.2,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  13:00:00,206892308.6,43689834.09,650979.4952,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  14:00:00,207298889.2,43689834.09,1057560.15,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  15:00:00,207556150.2,43689834.09,1314821.075,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  16:00:00,207431600.8,43689834.09,1190271.729,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  17:00:00,207041584.7,43689834.09,800255.6442,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  18:00:00,161004957.5,43689834.09,330629.9463,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  19:00:00,160674327.5,43689834.09,0,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  20:00:00,162451450.3,43689834.09,0,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  21:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  22:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/23  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  01:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  02:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  03:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  04:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  05:00:00,23258253.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  06:00:00,58407564.89,43728484.57,0,1340026.67,6876431.089,6462622.566,151693525.7,151693525.7,0,,,,,,,,,,,,,,,,,,,
 06/24  07:00:00,71180651.98,43728484.57,0,774060.1029,13752862.18,12925245.13,71355615.72,71355615.72,0,,,,,,,,,,,,,,,,,,,
 06/24  08:00:00,106861531.3,43728484.57,0,332384.9269,41258586.54,21542075.22,8688543.939,8688543.939,0,,,,,,,,,,,,,,,,,,,
 06/24  09:00:00,160674327.5,43689834.09,0,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  10:00:00,206590189.8,43689834.09,348860.7392,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  11:00:00,207788166.1,43689834.09,1546837.002,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  12:00:00,209150953.9,43689834.09,2909624.815,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  13:00:00,211516894.6,43689834.09,5275565.496,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  14:00:00,215523550.5,43689834.09,9282221.402,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  15:00:00,219023162.1,43689834.09,12781833.02,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  16:00:00,221819790.8,43689834.09,15578461.69,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  17:00:00,222044673.3,43689834.09,15803344.25,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  18:00:00,149845668.1,43689834.09,7232617.83,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  19:00:00,107587537.1,43689834.09,1097041.207,0,41258586.54,21542075.22,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  20:00:00,126416210.3,43689834.09,87314.50419,0,41258586.54,21542075.22,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  21:00:00,100125541.4,43689834.09,0,0,13752862.18,12925245.13,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  22:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  23:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/24  24:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  01:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  02:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  03:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  04:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  05:00:00,23258253.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  06:00:00,13339053.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  07:00:00,13339053.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  08:00:00,70759557.28,43728484.57,0,352965.4059,13752862.18,12925245.13,14177503.81,14177503.81,0,,,,,,,,,,,,,,,,,,,
 06/25  09:00:00,70367941.4,43689834.09,0,0,13752862.18,12925245.13,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  10:00:00,124951424.8,43689834.09,399651.7103,0,55011448.72,25850490.26,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  11:00:00,131838620.4,43689834.09,7286847.377,0,55011448.72,25850490.26,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  12:00:00,188423736.8,43689834.09,27749409.32,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  13:00:00,195222564.7,43689834.09,34548237.19,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  14:00:00,196745325.7,43689834.09,36070998.19,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  15:00:00,200253666,43689834.09,39579338.53,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  16:00:00,201562350.5,43689834.09,40888022.97,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  17:00:00,157287272.3,43689834.09,32735499.19,0,55011448.72,25850490.26,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  18:00:00,110523078.8,43689834.09,22093860.16,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  19:00:00,13339053.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  20:00:00,33177453.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  21:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  22:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  23:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/25  24:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  01:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  02:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  03:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  04:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  05:00:00,25412461.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  06:00:00,59856156.88,43728484.57,0,634411.1362,6876431.089,8616830.088,49025134.46,49025134.46,0,,,,,,,,,,,,,,,,,,,
 06/26  07:00:00,88537348.8,43709159.33,0,88804.93823,27505724.36,17233660.18,779555.4332,779555.4332,0,,,,,,,,,,,,,,,,,,,
 06/26  08:00:00,142722266.9,43689834.09,109216.5719,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  09:00:00,213580554.3,43689834.09,7339225.189,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  10:00:00,234154977.3,43689834.09,27913648.23,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  11:00:00,252643629.2,43689834.09,46402300.1,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  12:00:00,263651645.4,43689834.09,57410316.27,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  13:00:00,273146124.6,43689834.09,66904795.53,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  14:00:00,281189693,43689834.09,74948363.86,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  15:00:00,291980833,43689834.09,85739503.94,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  16:00:00,295600813.2,43689834.09,89359484.13,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  17:00:00,293602139,43689834.09,87360809.88,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  18:00:00,239391974.1,43689834.09,78717646.62,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  19:00:00,220083819.4,43689834.09,59409491.85,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  20:00:00,203838862.3,43689834.09,41387412,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  21:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  22:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/26  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  01:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  02:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  03:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  04:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  05:00:00,25412461.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  06:00:00,59183095.27,43689834.09,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  07:00:00,88624506.21,43689834.09,195287.5891,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  08:00:00,146228568.6,43689834.09,3615518.312,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  09:00:00,237730235.3,43689834.09,31488906.16,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  10:00:00,257325794.2,43689834.09,51084465.14,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  11:00:00,275759986.8,43689834.09,69518657.75,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  12:00:00,285662611.4,43689834.09,79421282.32,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  13:00:00,298944911.1,43689834.09,92703582.04,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  14:00:00,306701414.4,43689834.09,100460085.3,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  15:00:00,311641803.3,43689834.09,105400474.2,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  16:00:00,308586738.6,43689834.09,102345409.5,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  17:00:00,299995037.7,43689834.09,93753708.56,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  18:00:00,248027061.6,43689834.09,87352734.08,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  19:00:00,237791977.6,43689834.09,77117650.08,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  20:00:00,222495040.7,43689834.09,60043590.43,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  21:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  22:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/27  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  01:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  02:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  03:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  04:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  05:00:00,25412461.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  06:00:00,59183095.27,43689834.09,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  07:00:00,89176495.31,43689834.09,747276.6833,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  08:00:00,163232005.1,43689834.09,20618954.84,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  09:00:00,263390303.5,43689834.09,57148974.38,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  10:00:00,277767346.7,43689834.09,71526017.65,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  11:00:00,289710820.2,43689834.09,83469491.13,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  12:00:00,293373419.8,43689834.09,87132090.67,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  13:00:00,303781369.4,43689834.09,97540040.33,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  14:00:00,314982434.1,43689834.09,108741105,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  15:00:00,312813027.8,43689834.09,106571698.7,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  16:00:00,307126520.2,43689834.09,100885191.1,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  17:00:00,306169327.7,43689834.09,99927998.6,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  18:00:00,248062662.2,43689834.09,87388334.71,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  19:00:00,224096194.1,43689834.09,63421866.58,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  20:00:00,211014582.6,43689834.09,48563132.29,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  21:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  22:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/28  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  01:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  02:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  03:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  04:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  05:00:00,25412461.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  06:00:00,59183095.27,43689834.09,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  07:00:00,88429218.62,43689834.09,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  08:00:00,144101468.6,43689834.09,1488418.313,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  09:00:00,229647424.9,43689834.09,23406095.82,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  10:00:00,252878633.5,43689834.09,46637304.4,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  11:00:00,276448264.6,43689834.09,70206935.5,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  12:00:00,269205181,43689834.09,62963851.95,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  13:00:00,241737815,43689834.09,35496485.88,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  14:00:00,230969572.2,43689834.09,24728243.15,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  15:00:00,233349598.8,43689834.09,27108269.66,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  16:00:00,235490646.4,43689834.09,29249317.35,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  17:00:00,234674092.3,43689834.09,28432763.18,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  18:00:00,176931715.3,43689834.09,16257387.77,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  19:00:00,162604031.3,43689834.09,1929703.779,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  20:00:00,163364164.2,43689834.09,912713.9038,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  21:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  22:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/29  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  01:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  02:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  03:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  04:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  05:00:00,25412461.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  06:00:00,59931416.78,43728484.57,0,709671.0315,6876431.089,8616830.088,66084767.68,66084767.68,0,,,,,,,,,,,,,,,,,,,
 06/30  07:00:00,88611650.65,43715601.07,0,156665.0454,27505724.36,17233660.18,5465884.154,5465884.154,0,,,,,,,,,,,,,,,,,,,
 06/30  08:00:00,142866870.7,43689834.09,253820.4333,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  09:00:00,208906581.6,43689834.09,2665252.551,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  10:00:00,219121637.9,43689834.09,12880308.8,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  11:00:00,243615162.9,43689834.09,37373833.77,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  12:00:00,252213440.7,43689834.09,45972111.59,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  13:00:00,258850177.3,43689834.09,52608848.22,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  14:00:00,264264083.1,43689834.09,58022754.05,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  15:00:00,271798357.8,43689834.09,65557028.76,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  16:00:00,255698955.4,43689834.09,49457626.26,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  17:00:00,252956675.7,43689834.09,46715346.6,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  18:00:00,209863074.1,43689834.09,49188746.63,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  19:00:00,184383755.8,43689834.09,23709428.27,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  20:00:00,164547616.2,43689834.09,2096165.894,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  21:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  22:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 06/30  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,1.01844E+11,809184159,34842.23431,12.11097826,76.09865301,63.40557663,0.818460921,190.6520808,0,1.773971165,0,0,1.039901764,5.74E-04,2.83E-03,43890.21818,0,0,10044.89337
 07/01  01:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  02:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  03:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  04:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  05:00:00,23258253.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  06:00:00,57107209.57,43722042.82,0,46113.08995,6876431.089,6462622.566,177381.0689,177381.0689,0,,,,,,,,,,,,,,,,,,,
 07/01  07:00:00,70367941.4,43689834.09,0,0,13752862.18,12925245.13,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  08:00:00,106786617.5,43689834.09,296121.6141,0,41258586.54,21542075.22,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  09:00:00,181194359.6,43689834.09,20520032.06,0,82517173.07,34467320.35,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  10:00:00,253066766.1,43689834.09,46825436.99,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  11:00:00,271734756.4,43689834.09,65493427.35,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  12:00:00,283567454.4,43689834.09,77326125.34,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  13:00:00,292479107.1,43689834.09,86237777.98,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  14:00:00,302360953.4,43689834.09,96119624.34,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  15:00:00,302776924.4,43689834.09,96535595.3,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  16:00:00,300177407,43689834.09,93936077.91,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  17:00:00,295141483.9,43689834.09,88900154.85,0,123775759.6,38775735.4,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  18:00:00,212475761.7,43689834.09,69862711.45,0,68764310.89,30158905.31,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  19:00:00,162359526.7,43689834.09,55869030.9,0,41258586.54,21542075.22,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  20:00:00,168802754,43689834.09,42473858.12,0,41258586.54,21542075.22,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  21:00:00,130243256.5,43689834.09,30117715.08,0,13752862.18,12925245.13,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  22:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 07/01  23:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
