Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 07/19  14:00:00,327708700.6,39659533.32,77681660.76,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  15:00:00,330131030.1,39659533.32,80103990.24,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  16:00:00,330684809.3,39659533.32,80657769.45,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  17:00:00,124140852.9,10206614.76,40169977.16,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  18:00:00,54326520.97,6418333.841,24534019.74,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  19:00:00,38793921.27,3321641.78,12098112.11,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/19  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  05:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  07:00:00,138058989.7,39659533.32,1261027.946,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  08:00:00,209840157.2,39659533.32,2919693.36,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  09:00:00,254321500.7,39659533.32,4294460.882,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  10:00:00,255323523.5,39659533.32,5296483.736,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  11:00:00,256125629.6,39659533.32,6098589.808,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  12:00:00,233216088.7,39659533.32,6563216.279,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  13:00:00,265814969.2,39659533.32,15787929.4,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  14:00:00,273011605.9,39659533.32,22984566.09,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  15:00:00,274942444.2,39659533.32,24915404.42,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  16:00:00,274502057.9,39659533.32,24475018.05,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  18:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/20  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  05:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  08:00:00,207466163.6,39659533.32,545699.6745,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  09:00:00,252585878,39659533.32,2558838.232,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  10:00:00,253718119.4,39659533.32,3691079.593,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  11:00:00,255084414.2,39659533.32,5057374.417,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  12:00:00,241481063.4,39659533.32,14828190.98,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  13:00:00,277083745,39659533.32,27056705.14,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  14:00:00,282570951.2,39659533.32,32543911.39,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  15:00:00,282183292.1,39659533.32,32156252.27,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  16:00:00,277654647.5,39659533.32,27627607.65,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  18:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/21  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  05:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  06:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  07:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  08:00:00,66675459.55,39659533.32,0,0,19732408.55,7283517.682,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  09:00:00,101584349.2,39659533.32,0,0,47357780.51,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  10:00:00,101584349.2,39659533.32,0,0,47357780.51,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  11:00:00,101584349.2,39659533.32,0,0,47357780.51,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  12:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  13:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  14:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  15:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  16:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  17:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  18:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/22  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  05:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  06:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  07:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  08:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  09:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  10:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  11:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  12:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  13:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  14:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  15:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  16:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  17:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  18:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/23  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  05:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,544567.5837,544567.5837,0,,,,,,,,,,,,,,,,,,,
 07/24  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  09:00:00,251133116.8,39659533.32,1106077.024,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  10:00:00,253296151.4,39659533.32,3269111.559,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  11:00:00,254391188.1,39659533.32,4364148.276,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  12:00:00,231494801.5,39659533.32,4841929.063,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  13:00:00,262203161.6,39659533.32,12176121.82,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  14:00:00,271003630.3,39659533.32,20976590.53,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  15:00:00,273803681.6,39659533.32,23776641.78,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  16:00:00,274103078.1,39659533.32,24076038.24,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  18:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/24  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  05:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  08:00:00,208318712.8,39659533.32,1398248.968,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  09:00:00,253308073.3,39659533.32,3281033.473,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  10:00:00,254144296.8,39659533.32,4117256.965,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  11:00:00,254859010.9,39659533.32,4831971.078,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  12:00:00,233114584.6,39659533.32,6461712.195,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  13:00:00,264438597.7,39659533.32,14411557.9,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  14:00:00,266235241.3,39659533.32,16208201.51,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  15:00:00,267158449.4,39659533.32,17131409.56,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  16:00:00,268082387.7,39659533.32,18055347.9,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  18:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/25  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  05:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  08:00:00,208770284,39659533.32,1849820.144,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  09:00:00,254363678.3,39659533.32,4336638.52,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  10:00:00,256620526.7,39659533.32,6593486.921,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  11:00:00,271401617.9,39659533.32,21374578.09,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  12:00:00,257923292.6,39659533.32,31270420.17,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  13:00:00,290832461,39659533.32,40805421.23,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  14:00:00,298110468.6,39659533.32,48083428.82,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  15:00:00,301577951.8,39659533.32,51550912.01,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  16:00:00,302378258.8,39659533.32,52351218.95,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  17:00:00,98903612.56,5451752.696,19687598.86,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  18:00:00,37202247.67,3054901.828,10773178.45,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  19:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/26  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  05:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  07:00:00,139130248.7,39659533.32,2332287.003,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  08:00:00,210675698.2,39659533.32,3755234.305,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  09:00:00,254905460.4,39659533.32,4878420.55,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  10:00:00,257217022.5,39659533.32,7189982.705,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  11:00:00,268312313.4,39659533.32,18285273.55,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  12:00:00,249320923.8,39659533.32,22668051.4,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  13:00:00,283671936.6,39659533.32,33644896.81,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  14:00:00,290760704.9,39659533.32,40733665.08,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  15:00:00,291709057,39659533.32,41682017.23,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  16:00:00,292807133.1,39659533.32,42780093.31,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  17:00:00,92919483.86,4192775.645,14962447.21,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  18:00:00,36870340.53,3010797.888,10485375.25,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  19:00:00,25000098.34,369908.6975,1256022.255,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  20:00:00,50143167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/27  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  05:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  06:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  07:00:00,136851930.4,39659533.32,53968.6995,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  08:00:00,209243291.2,39659533.32,2322827.361,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  09:00:00,254284000,39659533.32,4256960.143,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  10:00:00,256183100.8,39659533.32,6156061.018,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 07/28  11:00:00,273315453.5,39659533.32,23288413.67,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
