Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 03/11  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,273868727.6,273868727.6,0,,,,,,,,,,,,,,,,,,,
 03/11  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,255450651.3,255450651.3,0,,,,,,,,,,,,,,,,,,,
 03/11  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,242143317.3,242143317.3,0,,,,,,,,,,,,,,,,,,,
 03/11  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,238195638,238195638,0,,,,,,,,,,,,,,,,,,,
 03/11  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,240915480.2,240915480.2,0,,,,,,,,,,,,,,,,,,,
 03/11  18:00:00,189373340.4,28252739.55,0,0,118216284.9,29122315.95,264924137.7,264924137.7,0,,,,,,,,,,,,,,,,,,,
 03/11  19:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,327460728.9,327460728.9,0,,,,,,,,,,,,,,,,,,,
 03/11  20:00:00,125183232.3,28252739.55,0,0,39405428.29,16179064.42,354340710.7,354340710.7,0,,,,,,,,,,,,,,,,,,,
 03/11  21:00:00,125183232.3,28252739.55,0,0,39405428.29,16179064.42,369146342.3,369146342.3,0,,,,,,,,,,,,,,,,,,,
 03/11  22:00:00,92441320.97,28252739.55,0,0,13135142.76,9707438.65,403358900.7,403358900.7,0,,,,,,,,,,,,,,,,,,,
 03/11  23:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/11  24:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  01:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  02:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  03:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  04:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  05:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  06:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  07:00:00,18312290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  08:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,646682435.1,646682435.1,0,,,,,,,,,,,,,,,,,,,
 03/12  09:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,513297787.9,513297787.9,0,,,,,,,,,,,,,,,,,,,
 03/12  10:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,423933646.4,423933646.4,0,,,,,,,,,,,,,,,,,,,
 03/12  11:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,353583754.8,353583754.8,0,,,,,,,,,,,,,,,,,,,
 03/12  12:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,264429622.9,264429622.9,0,,,,,,,,,,,,,,,,,,,
 03/12  13:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,226373782.6,226373782.6,0,,,,,,,,,,,,,,,,,,,
 03/12  14:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,210248966,210248966,0,,,,,,,,,,,,,,,,,,,
 03/12  15:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,201064670.1,201064670.1,0,,,,,,,,,,,,,,,,,,,
 03/12  16:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,214665893.2,214665893.2,0,,,,,,,,,,,,,,,,,,,
 03/12  17:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,320376413.1,320376413.1,0,,,,,,,,,,,,,,,,,,,
 03/12  18:00:00,81248276.61,28252739.55,0,0,26270285.52,12943251.53,382499325.1,382499325.1,0,,,,,,,,,,,,,,,,,,,
 03/12  19:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  20:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  21:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  22:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  23:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/12  24:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  06:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,711251187.6,711251187.6,0,,,,,,,,,,,,,,,,,,,
 03/13  07:00:00,74357276.61,28252739.55,0,0,26270285.52,12943251.53,550633503.1,550633503.1,0,,,,,,,,,,,,,,,,,,,
 03/13  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,470235666,470235666,0,,,,,,,,,,,,,,,,,,,
 03/13  09:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,373743353.1,373743353.1,0,,,,,,,,,,,,,,,,,,,
 03/13  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,328976458.2,328976458.2,0,,,,,,,,,,,,,,,,,,,
 03/13  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,271147118.6,271147118.6,0,,,,,,,,,,,,,,,,,,,
 03/13  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,234805062.3,234805062.3,0,,,,,,,,,,,,,,,,,,,
 03/13  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,189381184.7,189381184.7,0,,,,,,,,,,,,,,,,,,,
 03/13  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,140419553,140419553,0,,,,,,,,,,,,,,,,,,,
 03/13  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,86486623.83,86486623.83,0,,,,,,,,,,,,,,,,,,,
 03/13  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,79698318.24,79698318.24,0,,,,,,,,,,,,,,,,,,,
 03/13  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,102628984.9,102628984.9,0,,,,,,,,,,,,,,,,,,,
 03/13  18:00:00,146732099.2,28252739.55,0,0,78810856.57,25886503.07,124342619.5,124342619.5,0,,,,,,,,,,,,,,,,,,,
 03/13  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,167378458.5,167378458.5,0,,,,,,,,,,,,,,,,,,,
 03/13  20:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,202311467.4,202311467.4,0,,,,,,,,,,,,,,,,,,,
 03/13  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/13  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  06:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,384799409.3,384799409.3,0,,,,,,,,,,,,,,,,,,,
 03/14  07:00:00,74357276.61,28252739.55,0,0,26270285.52,12943251.53,280168761.4,280168761.4,0,,,,,,,,,,,,,,,,,,,
 03/14  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,210774948.8,210774948.8,0,,,,,,,,,,,,,,,,,,,
 03/14  09:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,118091097.8,118091097.8,0,,,,,,,,,,,,,,,,,,,
 03/14  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,77958251.12,77958251.12,0,,,,,,,,,,,,,,,,,,,
 03/14  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,38682235.69,38682235.69,0,,,,,,,,,,,,,,,,,,,
 03/14  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,22029389.12,22029389.12,0,,,,,,,,,,,,,,,,,,,
 03/14  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,8345144.34,8345144.34,0,,,,,,,,,,,,,,,,,,,
 03/14  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,158933.4156,158933.4156,0,,,,,,,,,,,,,,,,,,,
 03/14  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  18:00:00,139841099.2,28252739.55,0,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  20:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/14  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  06:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,467830884.2,467830884.2,0,,,,,,,,,,,,,,,,,,,
 03/15  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,377192716.8,377192716.8,0,,,,,,,,,,,,,,,,,,,
 03/15  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,332129233.8,332129233.8,0,,,,,,,,,,,,,,,,,,,
 03/15  09:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,265792288.5,265792288.5,0,,,,,,,,,,,,,,,,,,,
 03/15  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,244566061.2,244566061.2,0,,,,,,,,,,,,,,,,,,,
 03/15  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,211041195.4,211041195.4,0,,,,,,,,,,,,,,,,,,,
 03/15  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,196749745.3,196749745.3,0,,,,,,,,,,,,,,,,,,,
 03/15  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,185757470,185757470,0,,,,,,,,,,,,,,,,,,,
 03/15  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,181418557.5,181418557.5,0,,,,,,,,,,,,,,,,,,,
 03/15  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,175799501.5,175799501.5,0,,,,,,,,,,,,,,,,,,,
 03/15  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,196100902.9,196100902.9,0,,,,,,,,,,,,,,,,,,,
 03/15  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,234032982.4,234032982.4,0,,,,,,,,,,,,,,,,,,,
 03/15  18:00:00,139841099.2,28252739.55,0,0,78810856.57,25886503.07,278011137.1,278011137.1,0,,,,,,,,,,,,,,,,,,,
 03/15  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,325126200,325126200,0,,,,,,,,,,,,,,,,,,,
 03/15  20:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,355806008.5,355806008.5,0,,,,,,,,,,,,,,,,,,,
 03/15  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/15  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/16  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/16  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/16  03:00:00,54482596.89,97399.74293,0,0,6567571.381,6471625.766,2942632.532,2942632.532,0,,,,,,,,,,,,,,,,,,,
 03/16  04:00:00,54600621.66,215424.5132,0,0,6567571.381,6471625.766,6509306.384,6509306.384,0,,,,,,,,,,,,,,,,,,,
 03/16  05:00:00,54738397.29,353200.1474,0,0,6567571.381,6471625.766,10739021.78,10739021.78,0,,,,,,,,,,,,,,,,,,,
 03/16  06:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,839392046.3,839392046.3,0,,,,,,,,,,,,,,,,,,,
 03/16  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,672666468.7,672666468.7,0,,,,,,,,,,,,,,,,,,,
 03/16  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,586755993.4,586755993.4,0,,,,,,,,,,,,,,,,,,,
 03/16  09:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,488338187.7,488338187.7,0,,,,,,,,,,,,,,,,,,,
 03/16  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,449055608,449055608,0,,,,,,,,,,,,,,,,,,,
 03/16  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,404262044.4,404262044.4,0,,,,,,,,,,,,,,,,,,,
 03/16  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,379768027,379768027,0,,,,,,,,,,,,,,,,,,,
 03/16  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,359636530.6,359636530.6,0,,,,,,,,,,,,,,,,,,,
 03/16  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,340768459.5,340768459.5,0,,,,,,,,,,,,,,,,,,,
 03/16  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,316326516.5,316326516.5,0,,,,,,,,,,,,,,,,,,,
 03/16  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,320445857.6,320445857.6,0,,,,,,,,,,,,,,,,,,,
 03/16  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,342006775.6,342006775.6,0,,,,,,,,,,,,,,,,,,,
 03/16  18:00:00,139841099.2,28252739.55,0,0,78810856.57,25886503.07,363456911.5,363456911.5,0,,,,,,,,,,,,,,,,,,,
 03/16  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,399429540.2,399429540.2,0,,,,,,,,,,,,,,,,,,,
 03/16  20:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,426049345.8,426049345.8,0,,,,,,,,,,,,,,,,,,,
 03/16  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 03/16  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/16  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/16  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/17  01:00:00,54481377.17,96180.02743,0,0,6567571.381,6471625.766,2903039.101,2903039.101,0,,,,,,,,,,,,,,,,,,,
 03/17  02:00:00,54611108.02,225910.8742,0,0,6567571.381,6471625.766,6826055.197,6826055.197,0,,,,,,,,,,,,,,,,,,,
 03/17  03:00:00,54817128.34,431931.1911,0,0,6567571.381,6471625.766,13179632.6,13179632.6,0,,,,,,,,,,,,,,,,,,,
 03/17  04:00:00,55023984.64,638787.4921,0,0,6567571.381,6471625.766,19462945.27,19462945.27,0,,,,,,,,,,,,,,,,,,,
 03/17  05:00:00,55116051.92,730854.7748,0,0,6567571.381,6471625.766,22325497.83,22325497.83,0,,,,,,,,,,,,,,,,,,,
 03/17  06:00:00,82637936.7,28252739.55,0,0,6567571.381,6471625.766,913336818.4,913336818.4,0,,,,,,,,,,,,,,,,,,,
 03/17  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,721106529.3,721106529.3,0,,,,,,,,,,,,,,,,,,,
 03/17  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,606266093.1,606266093.1,0,,,,,,,,,,,,,,,,,,,
 03/17  09:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,468903927.1,468903927.1,0,,,,,,,,,,,,,,,,,,,
 03/17  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,385636247.6,385636247.6,0,,,,,,,,,,,,,,,,,,,
 03/17  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,302763053.8,302763053.8,0,,,,,,,,,,,,,,,,,,,
 03/17  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,247269230.1,247269230.1,0,,,,,,,,,,,,,,,,,,,
 03/17  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,207211172.8,207211172.8,0,,,,,,,,,,,,,,,,,,,
 03/17  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,180932523.3,180932523.3,0,,,,,,,,,,,,,,,,,,,
 03/17  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,150146751,150146751,0,,,,,,,,,,,,,,,,,,,
 03/17  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,158833587.4,158833587.4,0,,,,,,,,,,,,,,,,,,,
 03/17  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,187307024.5,187307024.5,0,,,,,,,,,,,,,,,,,,,
 03/17  18:00:00,139841099.2,28252739.55,0,0,78810856.57,25886503.07,216383634.2,216383634.2,0,,,,,,,,,,,,,,,,,,,
 03/17  19:00:00,174296099.2,28252739.55,0,0,78810856.57,25886503.07,265946499.2,265946499.2,0,,,,,,,,,,,,,,,,,,,
 03/17  20:00:00,157925143.5,28252739.55,0,0,65675713.81,22650690.18,306631794.4,306631794.4,0,,,,,,,,,,,,,,,,,,,
 03/17  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 03/17  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/17  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/17  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  01:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  02:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  03:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  04:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  05:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  06:00:00,81020030.26,28252739.55,0,0,6567571.381,4853719.325,656325528.5,656325528.5,0,,,,,,,,,,,,,,,,,,,
 03/18  07:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,517609931.8,517609931.8,0,,,,,,,,,,,,,,,,,,,
 03/18  08:00:00,83837232.26,28252739.55,0,0,39405428.29,16179064.42,469625662.6,469625662.6,0,,,,,,,,,,,,,,,,,,,
 03/18  09:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,402579304.6,402579304.6,0,,,,,,,,,,,,,,,,,,,
 03/18  10:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,351545619.4,351545619.4,0,,,,,,,,,,,,,,,,,,,
 03/18  11:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,306186975.4,306186975.4,0,,,,,,,,,,,,,,,,,,,
 03/18  12:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,286477465.5,286477465.5,0,,,,,,,,,,,,,,,,,,,
 03/18  13:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,267408817.7,267408817.7,0,,,,,,,,,,,,,,,,,,,
 03/18  14:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,254799141.6,254799141.6,0,,,,,,,,,,,,,,,,,,,
 03/18  15:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,244235960.3,244235960.3,0,,,,,,,,,,,,,,,,,,,
 03/18  16:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,242253142.7,242253142.7,0,,,,,,,,,,,,,,,,,,,
 03/18  17:00:00,175591340.4,28252739.55,0,0,118216284.9,29122315.95,264868840.8,264868840.8,0,,,,,,,,,,,,,,,,,,,
 03/18  18:00:00,123470143.5,28252739.55,0,0,65675713.81,22650690.18,329337165.5,329337165.5,0,,,,,,,,,,,,,,,,,,,
 03/18  19:00:00,125183232.3,28252739.55,0,0,39405428.29,16179064.42,354874831.6,354874831.6,0,,,,,,,,,,,,,,,,,,,
 03/18  20:00:00,125183232.3,28252739.55,0,0,39405428.29,16179064.42,363664986.3,363664986.3,0,,,,,,,,,,,,,,,,,,,
 03/18  21:00:00,92441320.97,28252739.55,0,0,13135142.76,9707438.65,392010794.7,392010794.7,0,,,,,,,,,,,,,,,,,,,
 03/18  22:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  23:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/18  24:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  01:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  02:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  03:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  04:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  05:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  06:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  07:00:00,11421290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  08:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,628913783.8,628913783.8,0,,,,,,,,,,,,,,,,,,,
 03/19  09:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,495362431.6,495362431.6,0,,,,,,,,,,,,,,,,,,,
 03/19  10:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,433717333.2,433717333.2,0,,,,,,,,,,,,,,,,,,,
 03/19  11:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,410729799.8,410729799.8,0,,,,,,,,,,,,,,,,,,,
 03/19  12:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,364559210.5,364559210.5,0,,,,,,,,,,,,,,,,,,,
 03/19  13:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,351451430.4,351451430.4,0,,,,,,,,,,,,,,,,,,,
 03/19  14:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,345054732.5,345054732.5,0,,,,,,,,,,,,,,,,,,,
 03/19  15:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,342922425.1,342922425.1,0,,,,,,,,,,,,,,,,,,,
 03/19  16:00:00,132950099.2,28252739.55,0,0,78810856.57,25886503.07,343073561.2,343073561.2,0,,,,,,,,,,,,,,,,,,,
 03/19  17:00:00,100208187.9,28252739.55,0,0,52540571.05,19414877.3,432676556,432676556,0,,,,,,,,,,,,,,,,,,,
 03/19  18:00:00,74357276.61,28252739.55,0,0,26270285.52,12943251.53,465723625.5,465723625.5,0,,,,,,,,,,,,,,,,,,,
 03/19  19:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 03/19  20:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
